Waiting for operation to complete...
Transcript: Anton Czechów żarcik
Confidence: 0.8504632115364075
Word: Anton, start_time: 0.0, end_time: 1.2
Word: nawet, start_time: 258.1, end_time: 258.7
Word: jej, start_time: 258.7, end_time: 258.9
Word: mufka, start_time: 258.9, end_time: 259.4
Word: baszłyk, start_time: 259.4, end_time: 259.9
Word: cała, start_time: 259.9, end_time: 260.9
Word: jej, start_time: 260.9, end_time: 261.1
Word: postać, start_time: 261.1, end_time: 261.5
Word: wyrażają, start_time: 261.5, end_time: 262.0
Word: niezwykłe, start_time: 262.0, end_time: 262.6
Word: zdumienie, start_time: 262.6, end_time: 263.0
Transcript:  na twarzy jej jest napisane co to jest Kto powiedział te słowa czy on czy też przywidziało mi się tylko ta niepewność pozbawiając pokoju wytrąca z równowagi jedna dziewczyna nie odpowiada na pytania twarz jej się chmurzy gotować rozpłakać czy nie Czas do domu Zapytuję A mnie mnie się podoba ta jazda mówi rumieniec się czy byśmy się nie przyjechali jeszcze raz
Confidence: 0.9185566902160645
Word: na, start_time: 263.9, end_time: 264.4
Word: twarzy, start_time: 264.4, end_time: 264.8
Word: jej, start_time: 264.8, end_time: 265.1
Word: jest, start_time: 265.1, end_time: 265.4
Word: napisane, start_time: 265.4, end_time: 266.0
Word: co, start_time: 266.0, end_time: 267.0
Word: to, start_time: 267.0, end_time: 267.2
Word: jest, start_time: 267.2, end_time: 267.5
Word: Kto, start_time: 267.5, end_time: 268.5
Word: powiedział, start_time: 268.5, end_time: 268.9
Word: te, start_time: 268.9, end_time: 268.9
Word: słowa, start_time: 268.9, end_time: 269.0
Word: czy, start_time: 269.0, end_time: 270.5
Word: on, start_time: 270.5, end_time: 270.8
Word: czy, start_time: 270.8, end_time: 271.6
Word: też, start_time: 271.6, end_time: 271.8
Word: przywidziało, start_time: 271.8, end_time: 272.2
Word: mi, start_time: 272.2, end_time: 272.6
Word: się, start_time: 272.6, end_time: 272.7
Word: tylko, start_time: 272.7, end_time: 273.0
Word: ta, start_time: 273.0, end_time: 274.4
Word: niepewność, start_time: 274.4, end_time: 274.6
Word: pozbawiając, start_time: 274.6, end_time: 275.9
Word: pokoju, start_time: 275.9, end_time: 276.3
Word: wytrąca, start_time: 276.3, end_time: 277.2
Word: z, start_time: 277.2, end_time: 277.3
Word: równowagi, start_time: 277.3, end_time: 277.3
Word: jedna, start_time: 277.3, end_time: 279.1
Word: dziewczyna, start_time: 279.1, end_time: 279.5
Word: nie, start_time: 279.5, end_time: 279.6
Word: odpowiada, start_time: 279.6, end_time: 280.2
Word: na, start_time: 280.2, end_time: 280.3
Word: pytania, start_time: 280.3, end_time: 280.7
Word: twarz, start_time: 280.7, end_time: 281.3
Word: jej, start_time: 281.3, end_time: 281.4
Word: się, start_time: 281.4, end_time: 281.6
Word: chmurzy, start_time: 281.6, end_time: 282.0
Word: gotować, start_time: 282.0, end_time: 282.6
Word: rozpłakać, start_time: 282.6, end_time: 283.2
Word: czy, start_time: 283.2, end_time: 285.2
Word: nie, start_time: 285.2, end_time: 285.3
Word: Czas, start_time: 285.3, end_time: 285.5
Word: do, start_time: 285.5, end_time: 285.6
Word: domu, start_time: 285.6, end_time: 285.7
Word: Zapytuję, start_time: 285.7, end_time: 286.9
Word: A, start_time: 286.9, end_time: 287.0
Word: mnie, start_time: 287.0, end_time: 289.2
Word: mnie, start_time: 289.2, end_time: 290.5
Word: się, start_time: 290.5, end_time: 290.7
Word: podoba, start_time: 290.7, end_time: 291.1
Word: ta, start_time: 291.1, end_time: 291.2
Word: jazda, start_time: 291.2, end_time: 291.4
Word: mówi, start_time: 291.4, end_time: 292.6
Word: rumieniec, start_time: 292.6, end_time: 293.1
Word: się, start_time: 293.1, end_time: 293.3
Word: czy, start_time: 293.3, end_time: 294.4
Word: byśmy, start_time: 294.4, end_time: 294.6
Word: się, start_time: 294.6, end_time: 294.8
Word: nie, start_time: 294.8, end_time: 295.0
Word: przyjechali, start_time: 295.0, end_time: 295.7
Word: jeszcze, start_time: 295.7, end_time: 296.0
Word: raz, start_time: 296.0, end_time: 296.2
Transcript:  jej podoba się ta jazda gdy Siada do samych jest blada ledwo dyszy ze strachu drży zjeżdżamy po raz trzeci i ja widzę jak ona patrzy mi w twarz śledzi ruchy moich warg ale przykładam chustkę do ust kaszle i gdy do sięgamy środka góry mówię Kocham cię nad U
Confidence: 0.9337913393974304
Word: jej, start_time: 297.6, end_time: 298.2
Word: podoba, start_time: 298.2, end_time: 298.9
Word: się, start_time: 298.9, end_time: 299.1
Word: ta, start_time: 299.1, end_time: 299.3
Word: jazda, start_time: 299.3, end_time: 299.5
Word: gdy, start_time: 299.5, end_time: 300.7
Word: Siada, start_time: 300.7, end_time: 301.0
Word: do, start_time: 301.0, end_time: 301.2
Word: samych, start_time: 301.2, end_time: 301.5
Word: jest, start_time: 301.5, end_time: 301.6
Word: blada, start_time: 301.6, end_time: 302.2
Word: ledwo, start_time: 302.2, end_time: 302.9
Word: dyszy, start_time: 302.9, end_time: 303.3
Word: ze, start_time: 303.3, end_time: 303.4
Word: strachu, start_time: 303.4, end_time: 303.8
Word: drży, start_time: 303.8, end_time: 304.5
Word: zjeżdżamy, start_time: 304.5, end_time: 306.6
Word: po, start_time: 306.6, end_time: 306.7
Word: raz, start_time: 306.7, end_time: 306.9
Word: trzeci, start_time: 306.9, end_time: 307.1
Word: i, start_time: 307.1, end_time: 307.4
Word: ja, start_time: 307.4, end_time: 308.3
Word: widzę, start_time: 308.3, end_time: 308.5
Word: jak, start_time: 308.5, end_time: 308.7
Word: ona, start_time: 308.7, end_time: 309.0
Word: patrzy, start_time: 309.0, end_time: 309.4
Word: mi, start_time: 309.4, end_time: 309.5
Word: w, start_time: 309.5, end_time: 309.6
Word: twarz, start_time: 309.6, end_time: 309.7
Word: śledzi, start_time: 309.7, end_time: 310.7
Word: ruchy, start_time: 310.7, end_time: 311.0
Word: moich, start_time: 311.0, end_time: 311.3
Word: warg, start_time: 311.3, end_time: 311.5
Word: ale, start_time: 311.5, end_time: 312.1
Word: przykładam, start_time: 312.1, end_time: 312.5
Word: chustkę, start_time: 312.5, end_time: 312.9
Word: do, start_time: 312.9, end_time: 313.0
Word: ust, start_time: 313.0, end_time: 313.2
Word: kaszle, start_time: 313.2, end_time: 313.9
Word: i, start_time: 313.9, end_time: 314.0
Word: gdy, start_time: 314.0, end_time: 314.5
Word: do, start_time: 314.5, end_time: 314.6
Word: sięgamy, start_time: 314.6, end_time: 315.0
Word: środka, start_time: 315.0, end_time: 315.4
Word: góry, start_time: 315.4, end_time: 315.7
Word: mówię, start_time: 315.7, end_time: 316.2
Word: Kocham, start_time: 316.2, end_time: 318.0
Word: cię, start_time: 318.0, end_time: 318.0
Word: nad, start_time: 318.0, end_time: 318.5
Word: U, start_time: 318.5, end_time: 318.6
Transcript:  i zagadka zostaje zagadką Nadia milczy myśli o czymś odprowadzam ją do domu stara się iść nieprędko zwalnia kroku I wciąż oczekuje czy nie wypowiem tych słów i widzę jak cierpię jej dusza jak czyni nad sobą wysiłek by nie powiedzieć niemożliwe żeby to mówił wiatr Ja nie chcę żeby to mówił wiatr na drugi dzień rano Oczywiście jeżeli pan pójdzie dziś na saneczki to niech pan po mnie Wstąp i n i od tego dnia zaczynamy codzień chodzić z Nadią na saneczki pędząc na dół za każdym razem wymawiam półgłosem te same słowa Kocham cię Madziu
Confidence: 0.9427669644355774
Word: i, start_time: 319.8, end_time: 319.8
Word: zagadka, start_time: 319.8, end_time: 320.7
Word: zostaje, start_time: 320.7, end_time: 321.1
Word: zagadką, start_time: 321.1, end_time: 321.3
Word: Nadia, start_time: 321.3, end_time: 322.9
Word: milczy, start_time: 322.9, end_time: 323.3
Word: myśli, start_time: 323.3, end_time: 324.0
Word: o, start_time: 324.0, end_time: 324.1
Word: czymś, start_time: 324.1, end_time: 324.4
Word: odprowadzam, start_time: 324.4, end_time: 326.0
Word: ją, start_time: 326.0, end_time: 326.1
Word: do, start_time: 326.1, end_time: 326.2
Word: domu, start_time: 326.2, end_time: 326.4
Word: stara, start_time: 326.4, end_time: 327.4
Word: się, start_time: 327.4, end_time: 327.5
Word: iść, start_time: 327.5, end_time: 327.8
Word: nieprędko, start_time: 327.8, end_time: 328.2
Word: zwalnia, start_time: 328.2, end_time: 329.1
Word: kroku, start_time: 329.1, end_time: 329.4
Word: I, start_time: 329.4, end_time: 329.5
Word: wciąż, start_time: 329.5, end_time: 329.9
Word: oczekuje, start_time: 329.9, end_time: 330.5
Word: czy, start_time: 330.5, end_time: 330.7
Word: nie, start_time: 330.7, end_time: 330.9
Word: wypowiem, start_time: 330.9, end_time: 331.3
Word: tych, start_time: 331.3, end_time: 331.5
Word: słów, start_time: 331.5, end_time: 331.8
Word: i, start_time: 331.8, end_time: 331.9
Word: widzę, start_time: 331.9, end_time: 333.2
Word: jak, start_time: 333.2, end_time: 333.3
Word: cierpię, start_time: 333.3, end_time: 333.9
Word: jej, start_time: 333.9, end_time: 334.0
Word: dusza, start_time: 334.0, end_time: 334.4
Word: jak, start_time: 334.4, end_time: 335.0
Word: czyni, start_time: 335.0, end_time: 335.3
Word: nad, start_time: 335.3, end_time: 335.4
Word: sobą, start_time: 335.4, end_time: 335.7
Word: wysiłek, start_time: 335.7, end_time: 336.3
Word: by, start_time: 336.3, end_time: 336.5
Word: nie, start_time: 336.5, end_time: 336.6
Word: powiedzieć, start_time: 336.6, end_time: 337.1
Word: niemożliwe, start_time: 337.1, end_time: 338.2
Word: żeby, start_time: 338.2, end_time: 338.4
Word: to, start_time: 338.4, end_time: 338.5
Word: mówił, start_time: 338.5, end_time: 338.9
Word: wiatr, start_time: 338.9, end_time: 339.3
Word: Ja, start_time: 339.3, end_time: 339.8
Word: nie, start_time: 339.8, end_time: 340.0
Word: chcę, start_time: 340.0, end_time: 340.3
Word: żeby, start_time: 340.3, end_time: 340.4
Word: to, start_time: 340.4, end_time: 340.5
Word: mówił, start_time: 340.5, end_time: 340.8
Word: wiatr, start_time: 340.8, end_time: 341.2
Word: na, start_time: 341.2, end_time: 342.2
Word: drugi, start_time: 342.2, end_time: 342.5
Word: dzień, start_time: 342.5, end_time: 342.7
Word: rano, start_time: 342.7, end_time: 343.1
Word: Oczywiście, start_time: 343.1, end_time: 343.8
Word: jeżeli, start_time: 343.8, end_time: 345.5
Word: pan, start_time: 345.5, end_time: 345.7
Word: pójdzie, start_time: 345.7, end_time: 345.9
Word: dziś, start_time: 345.9, end_time: 346.3
Word: na, start_time: 346.3, end_time: 346.4
Word: saneczki, start_time: 346.4, end_time: 347.0
Word: to, start_time: 347.0, end_time: 347.6
Word: niech, start_time: 347.6, end_time: 347.7
Word: pan, start_time: 347.7, end_time: 348.0
Word: po, start_time: 348.0, end_time: 348.2
Word: mnie, start_time: 348.2, end_time: 348.4
Word: Wstąp, start_time: 348.4, end_time: 348.9
Word: i, start_time: 348.9, end_time: 349.0
Word: n, start_time: 349.0, end_time: 349.5
Word: i, start_time: 349.5, end_time: 349.6
Word: od, start_time: 349.6, end_time: 350.7
Word: tego, start_time: 350.7, end_time: 350.9
Word: dnia, start_time: 350.9, end_time: 351.1
Word: zaczynamy, start_time: 351.1, end_time: 351.9
Word: codzień, start_time: 351.9, end_time: 352.4
Word: chodzić, start_time: 352.4, end_time: 352.8
Word: z, start_time: 352.8, end_time: 352.9
Word: Nadią, start_time: 352.9, end_time: 353.5
Word: na, start_time: 353.5, end_time: 353.6
Word: saneczki, start_time: 353.6, end_time: 354.1
Word: pędząc, start_time: 354.1, end_time: 355.1
Word: na, start_time: 355.1, end_time: 355.3
Word: dół, start_time: 355.3, end_time: 355.5
Word: za, start_time: 355.5, end_time: 355.6
Word: każdym, start_time: 355.6, end_time: 356.1
Word: razem, start_time: 356.1, end_time: 356.2
Word: wymawiam, start_time: 356.2, end_time: 357.2
Word: półgłosem, start_time: 357.2, end_time: 357.6
Word: te, start_time: 357.6, end_time: 357.9
Word: same, start_time: 357.9, end_time: 358.2
Word: słowa, start_time: 358.2, end_time: 358.3
Word: Kocham, start_time: 358.3, end_time: 359.7
Word: cię, start_time: 359.7, end_time: 359.7
Word: Madziu, start_time: 359.7, end_time: 360.3
Transcript:  wkrótce Nadia przyzwyczaiła się do tego frazesy jak do wódki albo morfiny nie może żyć bez niego prawda lecieć z góry jest w dalszym ciągu straszną rzeczą Ale obecnie strach niebezpieczeństwo nadają szczególnego uroku słowo miłości które wciąż są jeszcze z Agatką i dręczą duszę
Confidence: 0.9197347164154053
Word: wkrótce, start_time: 361.4, end_time: 362.0
Word: Nadia, start_time: 362.0, end_time: 362.8
Word: przyzwyczaiła, start_time: 362.8, end_time: 363.4
Word: się, start_time: 363.4, end_time: 363.5
Word: do, start_time: 363.5, end_time: 363.6
Word: tego, start_time: 363.6, end_time: 363.8
Word: frazesy, start_time: 363.8, end_time: 364.3
Word: jak, start_time: 364.3, end_time: 364.5
Word: do, start_time: 364.5, end_time: 364.6
Word: wódki, start_time: 364.6, end_time: 365.0
Word: albo, start_time: 365.0, end_time: 365.5
Word: morfiny, start_time: 365.5, end_time: 366.0
Word: nie, start_time: 366.0, end_time: 366.7
Word: może, start_time: 366.7, end_time: 367.0
Word: żyć, start_time: 367.0, end_time: 367.2
Word: bez, start_time: 367.2, end_time: 367.4
Word: niego, start_time: 367.4, end_time: 367.6
Word: prawda, start_time: 367.6, end_time: 368.8
Word: lecieć, start_time: 368.8, end_time: 369.5
Word: z, start_time: 369.5, end_time: 369.6
Word: góry, start_time: 369.6, end_time: 369.9
Word: jest, start_time: 369.9, end_time: 370.1
Word: w, start_time: 370.1, end_time: 370.1
Word: dalszym, start_time: 370.1, end_time: 370.5
Word: ciągu, start_time: 370.5, end_time: 370.7
Word: straszną, start_time: 370.7, end_time: 371.5
Word: rzeczą, start_time: 371.5, end_time: 371.8
Word: Ale, start_time: 371.8, end_time: 372.5
Word: obecnie, start_time: 372.5, end_time: 373.0
Word: strach, start_time: 373.0, end_time: 373.5
Word: niebezpieczeństwo, start_time: 373.5, end_time: 374.4
Word: nadają, start_time: 374.4, end_time: 375.0
Word: szczególnego, start_time: 375.0, end_time: 375.7
Word: uroku, start_time: 375.7, end_time: 375.9
Word: słowo, start_time: 375.9, end_time: 376.8
Word: miłości, start_time: 376.8, end_time: 377.4
Word: które, start_time: 377.4, end_time: 378.1
Word: wciąż, start_time: 378.1, end_time: 378.5
Word: są, start_time: 378.5, end_time: 378.7
Word: jeszcze, start_time: 378.7, end_time: 379.0
Word: z, start_time: 379.0, end_time: 379.2
Word: Agatką, start_time: 379.2, end_time: 379.6
Word: i, start_time: 379.6, end_time: 379.8
Word: dręczą, start_time: 379.8, end_time: 380.3
Word: duszę, start_time: 380.3, end_time: 380.7
Transcript:  podejrzenie Wciąż jeszcze pada na dwoje na mnie i na wiatr Kto z nas dwojga wyznaje jej miłość nie wie ale jest to jej już widocznie obojętne wszystko jedno z jakiego pić naczynia byle być pijanym Pewnego razu udałem się na tor saneczkowy sam jeden zawsze się z tłumem widzę jak ku górze podchodzi Nadia jak szukam nieoczym a potem lękliwe wchodzi po schodach na górę strasznie jest jechać samej Oj jak strasznie jest blada jak śnieg drży idzie jakby na stracenie ale idzie nie oglądając się stanowczo widocznie zdecydowała się nareszcie spróbować czy dadzą się słyszeć te cudowne słodkie słowa kiedy mnie nie będzie widzę jak blada z rozwartymi z przerażenia otrzyma wsiada do sanek zamyka oczy i pożegnam się na wieki z ziemią rusza z miejsca skrzypią włosy Czy Nadia
Confidence: 0.9483694434165955
Word: podejrzenie, start_time: 382.2, end_time: 383.0
Word: Wciąż, start_time: 383.0, end_time: 383.4
Word: jeszcze, start_time: 383.4, end_time: 383.6
Word: pada, start_time: 383.6, end_time: 384.0
Word: na, start_time: 384.0, end_time: 384.1
Word: dwoje, start_time: 384.1, end_time: 384.5
Word: na, start_time: 384.5, end_time: 385.2
Word: mnie, start_time: 385.2, end_time: 385.4
Word: i, start_time: 385.4, end_time: 385.6
Word: na, start_time: 385.6, end_time: 385.9
Word: wiatr, start_time: 385.9, end_time: 386.3
Word: Kto, start_time: 386.3, end_time: 387.3
Word: z, start_time: 387.3, end_time: 387.3
Word: nas, start_time: 387.3, end_time: 387.5
Word: dwojga, start_time: 387.5, end_time: 387.8
Word: wyznaje, start_time: 387.8, end_time: 388.2
Word: jej, start_time: 388.2, end_time: 388.3
Word: miłość, start_time: 388.3, end_time: 388.8
Word: nie, start_time: 388.8, end_time: 389.5
Word: wie, start_time: 389.5, end_time: 389.7
Word: ale, start_time: 389.7, end_time: 390.4
Word: jest, start_time: 390.4, end_time: 390.7
Word: to, start_time: 390.7, end_time: 390.9
Word: jej, start_time: 390.9, end_time: 391.2
Word: już, start_time: 391.2, end_time: 391.4
Word: widocznie, start_time: 391.4, end_time: 392.0
Word: obojętne, start_time: 392.0, end_time: 392.6
Word: wszystko, start_time: 392.6, end_time: 393.4
Word: jedno, start_time: 393.4, end_time: 393.8
Word: z, start_time: 393.8, end_time: 393.8
Word: jakiego, start_time: 393.8, end_time: 394.2
Word: pić, start_time: 394.2, end_time: 394.4
Word: naczynia, start_time: 394.4, end_time: 394.8
Word: byle, start_time: 394.8, end_time: 395.6
Word: być, start_time: 395.6, end_time: 395.7
Word: pijanym, start_time: 395.7, end_time: 396.3
Word: Pewnego, start_time: 396.3, end_time: 397.9
Word: razu, start_time: 397.9, end_time: 398.2
Word: udałem, start_time: 398.2, end_time: 399.1
Word: się, start_time: 399.1, end_time: 399.1
Word: na, start_time: 399.1, end_time: 399.3
Word: tor, start_time: 399.3, end_time: 399.6
Word: saneczkowy, start_time: 399.6, end_time: 400.0
Word: sam, start_time: 400.0, end_time: 400.4
Word: jeden, start_time: 400.4, end_time: 400.7
Word: zawsze, start_time: 400.7, end_time: 400.8
Word: się, start_time: 400.8, end_time: 402.1
Word: z, start_time: 402.1, end_time: 402.2
Word: tłumem, start_time: 402.2, end_time: 402.5
Word: widzę, start_time: 402.5, end_time: 403.4
Word: jak, start_time: 403.4, end_time: 403.6
Word: ku, start_time: 403.6, end_time: 403.9
Word: górze, start_time: 403.9, end_time: 404.2
Word: podchodzi, start_time: 404.2, end_time: 404.9
Word: Nadia, start_time: 404.9, end_time: 405.4
Word: jak, start_time: 405.4, end_time: 405.9
Word: szukam, start_time: 405.9, end_time: 406.3
Word: nieoczym, start_time: 406.3, end_time: 406.7
Word: a, start_time: 406.7, end_time: 406.8
Word: potem, start_time: 406.8, end_time: 407.9
Word: lękliwe, start_time: 407.9, end_time: 408.4
Word: wchodzi, start_time: 408.4, end_time: 408.8
Word: po, start_time: 408.8, end_time: 408.9
Word: schodach, start_time: 408.9, end_time: 408.9
Word: na, start_time: 408.9, end_time: 409.3
Word: górę, start_time: 409.3, end_time: 409.4
Word: strasznie, start_time: 409.4, end_time: 410.6
Word: jest, start_time: 410.6, end_time: 411.0
Word: jechać, start_time: 411.0, end_time: 411.3
Word: samej, start_time: 411.3, end_time: 411.7
Word: Oj, start_time: 411.7, end_time: 412.0
Word: jak, start_time: 412.0, end_time: 412.2
Word: strasznie, start_time: 412.2, end_time: 412.3
Word: jest, start_time: 412.3, end_time: 413.5
Word: blada, start_time: 413.5, end_time: 414.0
Word: jak, start_time: 414.0, end_time: 414.2
Word: śnieg, start_time: 414.2, end_time: 414.6
Word: drży, start_time: 414.6, end_time: 415.3
Word: idzie, start_time: 415.3, end_time: 416.2
Word: jakby, start_time: 416.2, end_time: 416.6
Word: na, start_time: 416.6, end_time: 416.7
Word: stracenie, start_time: 416.7, end_time: 417.1
Word: ale, start_time: 417.1, end_time: 417.5
Word: idzie, start_time: 417.5, end_time: 417.9
Word: nie, start_time: 417.9, end_time: 418.6
Word: oglądając, start_time: 418.6, end_time: 419.1
Word: się, start_time: 419.1, end_time: 419.1
Word: stanowczo, start_time: 419.1, end_time: 419.5
Word: widocznie, start_time: 419.5, end_time: 421.0
Word: zdecydowała, start_time: 421.0, end_time: 421.7
Word: się, start_time: 421.7, end_time: 421.7
Word: nareszcie, start_time: 421.7, end_time: 422.0
Word: spróbować, start_time: 422.0, end_time: 422.9
Word: czy, start_time: 422.9, end_time: 423.9
Word: dadzą, start_time: 423.9, end_time: 424.3
Word: się, start_time: 424.3, end_time: 424.5
Word: słyszeć, start_time: 424.5, end_time: 425.1
Word: te, start_time: 425.1, end_time: 425.3
Word: cudowne, start_time: 425.3, end_time: 426.0
Word: słodkie, start_time: 426.0, end_time: 426.4
Word: słowa, start_time: 426.4, end_time: 426.9
Word: kiedy, start_time: 426.9, end_time: 427.2
Word: mnie, start_time: 427.2, end_time: 427.3
Word: nie, start_time: 427.3, end_time: 427.4
Word: będzie, start_time: 427.4, end_time: 427.8
Word: widzę, start_time: 427.8, end_time: 429.2
Word: jak, start_time: 429.2, end_time: 429.4
Word: blada, start_time: 429.4, end_time: 429.8
Word: z, start_time: 429.8, end_time: 429.9
Word: rozwartymi, start_time: 429.9, end_time: 430.9
Word: z, start_time: 430.9, end_time: 431.0
Word: przerażenia, start_time: 431.0, end_time: 431.6
Word: otrzyma, start_time: 431.6, end_time: 432.1
Word: wsiada, start_time: 432.1, end_time: 432.8
Word: do, start_time: 432.8, end_time: 432.9
Word: sanek, start_time: 432.9, end_time: 433.3
Word: zamyka, start_time: 433.3, end_time: 434.4
Word: oczy, start_time: 434.4, end_time: 434.8
Word: i, start_time: 434.8, end_time: 434.9
Word: pożegnam, start_time: 434.9, end_time: 436.1
Word: się, start_time: 436.1, end_time: 436.2
Word: na, start_time: 436.2, end_time: 436.5
Word: wieki, start_time: 436.5, end_time: 436.8
Word: z, start_time: 436.8, end_time: 436.9
Word: ziemią, start_time: 436.9, end_time: 437.2
Word: rusza, start_time: 437.2, end_time: 437.8
Word: z, start_time: 437.8, end_time: 437.8
Word: miejsca, start_time: 437.8, end_time: 438.0
Word: skrzypią, start_time: 438.0, end_time: 440.5
Word: włosy, start_time: 440.5, end_time: 441.0
Word: Czy, start_time: 441.0, end_time: 441.7
Word: Nadia, start_time: 441.7, end_time: 442.1
Transcript:  słyszę nowe słowa nie wiem Widzę tylko że wstaje z sanek wyczerpana osłabiona i znać po jej twarzy że sama nie wie czy coś słyszała czy też nie podczas gdy będzie na dół strach pozbawił ją zdolności słyszenia rozróżnianie dźwięków rozumienia ale o to następuje wiosenny miesiąc marzec słońce staje się łaskawszy nasza Lodowa Góra ciemnieje traci blask stopnieje wreszcie przestajemy saneczkowe biedna lazienka już nie ma gdzie słyszeć tych słów bo wiatr ucichł a ja wyjeżdżam do Petersburga na długo może na zawsze
Confidence: 0.9405393004417419
Word: słyszę, start_time: 442.2, end_time: 442.6
Word: nowe, start_time: 442.6, end_time: 442.8
Word: słowa, start_time: 442.8, end_time: 443.2
Word: nie, start_time: 443.2, end_time: 443.6
Word: wiem, start_time: 443.6, end_time: 443.8
Word: Widzę, start_time: 443.8, end_time: 444.6
Word: tylko, start_time: 444.6, end_time: 444.9
Word: że, start_time: 444.9, end_time: 445.0
Word: wstaje, start_time: 445.0, end_time: 445.3
Word: z, start_time: 445.3, end_time: 445.4
Word: sanek, start_time: 445.4, end_time: 445.7
Word: wyczerpana, start_time: 445.7, end_time: 446.4
Word: osłabiona, start_time: 446.4, end_time: 447.3
Word: i, start_time: 447.3, end_time: 447.4
Word: znać, start_time: 447.4, end_time: 448.3
Word: po, start_time: 448.3, end_time: 448.4
Word: jej, start_time: 448.4, end_time: 448.6
Word: twarzy, start_time: 448.6, end_time: 449.0
Word: że, start_time: 449.0, end_time: 449.8
Word: sama, start_time: 449.8, end_time: 450.1
Word: nie, start_time: 450.1, end_time: 450.2
Word: wie, start_time: 450.2, end_time: 450.5
Word: czy, start_time: 450.5, end_time: 450.6
Word: coś, start_time: 450.6, end_time: 450.7
Word: słyszała, start_time: 450.7, end_time: 451.3
Word: czy, start_time: 451.3, end_time: 451.5
Word: też, start_time: 451.5, end_time: 451.6
Word: nie, start_time: 451.6, end_time: 451.8
Word: podczas, start_time: 451.8, end_time: 453.1
Word: gdy, start_time: 453.1, end_time: 453.4
Word: będzie, start_time: 453.4, end_time: 453.7
Word: na, start_time: 453.7, end_time: 453.9
Word: dół, start_time: 453.9, end_time: 454.1
Word: strach, start_time: 454.1, end_time: 454.8
Word: pozbawił, start_time: 454.8, end_time: 455.3
Word: ją, start_time: 455.3, end_time: 455.5
Word: zdolności, start_time: 455.5, end_time: 456.1
Word: słyszenia, start_time: 456.1, end_time: 456.2
Word: rozróżnianie, start_time: 456.2, end_time: 457.5
Word: dźwięków, start_time: 457.5, end_time: 457.6
Word: rozumienia, start_time: 457.6, end_time: 458.8
Word: ale, start_time: 458.8, end_time: 460.2
Word: o, start_time: 460.2, end_time: 460.3
Word: to, start_time: 460.3, end_time: 460.5
Word: następuje, start_time: 460.5, end_time: 461.2
Word: wiosenny, start_time: 461.2, end_time: 461.7
Word: miesiąc, start_time: 461.7, end_time: 462.1
Word: marzec, start_time: 462.1, end_time: 462.5
Word: słońce, start_time: 462.5, end_time: 464.3
Word: staje, start_time: 464.3, end_time: 464.7
Word: się, start_time: 464.7, end_time: 464.8
Word: łaskawszy, start_time: 464.8, end_time: 465.4
Word: nasza, start_time: 465.4, end_time: 466.8
Word: Lodowa, start_time: 466.8, end_time: 467.1
Word: Góra, start_time: 467.1, end_time: 467.3
Word: ciemnieje, start_time: 467.3, end_time: 467.9
Word: traci, start_time: 467.9, end_time: 468.5
Word: blask, start_time: 468.5, end_time: 468.7
Word: stopnieje, start_time: 468.7, end_time: 469.9
Word: wreszcie, start_time: 469.9, end_time: 470.3
Word: przestajemy, start_time: 470.3, end_time: 471.2
Word: saneczkowe, start_time: 471.2, end_time: 471.9
Word: biedna, start_time: 471.9, end_time: 473.4
Word: lazienka, start_time: 473.4, end_time: 473.9
Word: już, start_time: 473.9, end_time: 474.5
Word: nie, start_time: 474.5, end_time: 474.7
Word: ma, start_time: 474.7, end_time: 474.8
Word: gdzie, start_time: 474.8, end_time: 474.9
Word: słyszeć, start_time: 474.9, end_time: 475.4
Word: tych, start_time: 475.4, end_time: 475.6
Word: słów, start_time: 475.6, end_time: 475.9
Word: bo, start_time: 475.9, end_time: 476.3
Word: wiatr, start_time: 476.3, end_time: 476.5
Word: ucichł, start_time: 476.5, end_time: 477.1
Word: a, start_time: 477.1, end_time: 477.2
Word: ja, start_time: 477.2, end_time: 477.8
Word: wyjeżdżam, start_time: 477.8, end_time: 478.1
Word: do, start_time: 478.1, end_time: 478.3
Word: Petersburga, start_time: 478.3, end_time: 478.6
Word: na, start_time: 478.6, end_time: 479.1
Word: długo, start_time: 479.1, end_time: 479.8
Word: może, start_time: 479.8, end_time: 480.7
Word: na, start_time: 480.7, end_time: 480.8
Word: zawsze, start_time: 480.8, end_time: 481.1
Transcript:  2 dni przed wyjazdem po zmroku siedzę w ogródku oddzielonym wysokim parkanem od podwórka domu w którym mieszka na dzień jeszcze jest dość chłodno pod nawozem jeszcze leży śnieg drzewa są Martwe Ale już pachnie wiosną i gawrony układając się do snu krzyczą głośno zbliżam się do parkanu I długo patrzy przez szczelinę widzę jak na dzień kawy Chodź na ganek i kierujesz smutne tęskne spojrzenia na niebo Wiosenny wiatr wieje i wprost bladą twarz Przypominają o tamtym wietrze których udział wtedy na górze kiedy słyszała owe trzy słowa i twarz jej staje się smutny smutna po twarzy spływały za
Confidence: 0.9420802593231201
Word: 2, start_time: 482.5, end_time: 482.9
Word: dni, start_time: 482.9, end_time: 483.1
Word: przed, start_time: 483.1, end_time: 483.3
Word: wyjazdem, start_time: 483.3, end_time: 483.7
Word: po, start_time: 483.7, end_time: 484.0
Word: zmroku, start_time: 484.0, end_time: 484.5
Word: siedzę, start_time: 484.5, end_time: 484.9
Word: w, start_time: 484.9, end_time: 485.0
