Waiting for operation to complete...
Transcript: Anton Czechow Kameleon przez rynek idzie przodownik Policji oczumiełowa w Nowym płaszczu z zajączkiem w ręku zanim kroczy rudy posterunkowy niosąc sito po brzegi napełniane skonfiskowany z agrestem cicho naokoło na rynku ani żywej duszy rozwarte drzwi sklepów i szynką w spoglądają na świat Boże jak zgłodniałem paszczę nawet żebraków nie ma koło nich to ty będziesz kąsać przeklęty słyszy nagle oczumiełowa trzymaj się go teraz nie wolno Konstancin słychać skowycze Nie psa oczu Miechów ogląda się i widzisz że ze składu drzewa kupca pierogi na skacząc na trzech łapach i oglądając się pędzi pies za nim gonię człowiek w betonowej krochmalone koszuli i rozpiętej Kamizelce
Confidence: 0.9442469477653503
Word: Anton, start_time: 0.2, end_time: 0.9
Word: potem, start_time: 247.5, end_time: 248.2
Word: przyszła, start_time: 248.2, end_time: 248.6
Word: Ci, start_time: 248.6, end_time: 248.8
Word: myśl, start_time: 248.8, end_time: 249.2
Word: do, start_time: 249.2, end_time: 249.3
Word: głowy, start_time: 249.3, end_time: 249.4
Word: żeby, start_time: 249.4, end_time: 249.9
Transcript:  zarobić na tym interesie znany jesteś znam was czorty jedne on Poproszę waszej wielmożność e papierosem w mordę dla żartów A ten niegłupi tapco nie mądry człowiek w Warszawie możności umrzesz jednooki nie widziałeś więc czego uczysz jak go wielmożność człowiek uczony rozumiem kiedy kto kłamie a kiedy dyktować bez sumienia Jak przed Panem Bogiem a jeżeli kłamiesz to niech sędzia pokoju rozstrzygnie u niego w sprawie jest napisane teraz wszyscy są równi Ja też mam brata żandarma Jeśli chcecie wiedzieć Nie rozładować nie to nie generalski rzekł poważnie posterunkowy u generała takich nie ma On trzyma tylko wyszły wiesz na pewno
Confidence: 0.9342172145843506
Word: zarobić, start_time: 249.9, end_time: 250.6
Word: na, start_time: 250.6, end_time: 250.7
Word: tym, start_time: 250.7, end_time: 250.9
Word: interesie, start_time: 250.9, end_time: 251.3
Word: znany, start_time: 251.3, end_time: 252.6
Word: jesteś, start_time: 252.6, end_time: 253.0
Word: znam, start_time: 253.0, end_time: 254.2
Word: was, start_time: 254.2, end_time: 254.6
Word: czorty, start_time: 254.6, end_time: 255.1
Word: jedne, start_time: 255.1, end_time: 255.4
Word: on, start_time: 255.4, end_time: 257.7
Word: Poproszę, start_time: 257.7, end_time: 258.2
Word: waszej, start_time: 258.2, end_time: 258.6
Word: wielmożność, start_time: 258.6, end_time: 259.1
Word: e, start_time: 259.1, end_time: 259.2
Word: papierosem, start_time: 259.2, end_time: 259.9
Word: w, start_time: 259.9, end_time: 260.0
Word: mordę, start_time: 260.0, end_time: 260.5
Word: dla, start_time: 260.5, end_time: 260.7
Word: żartów, start_time: 260.7, end_time: 261.2
Word: A, start_time: 261.2, end_time: 261.3
Word: ten, start_time: 261.3, end_time: 262.2
Word: niegłupi, start_time: 262.2, end_time: 262.7
Word: tapco, start_time: 262.7, end_time: 263.1
Word: nie, start_time: 263.1, end_time: 263.9
Word: mądry, start_time: 263.9, end_time: 264.2
Word: człowiek, start_time: 264.2, end_time: 264.8
Word: w, start_time: 264.8, end_time: 264.9
Word: Warszawie, start_time: 264.9, end_time: 265.4
Word: możności, start_time: 265.4, end_time: 266.0
Word: umrzesz, start_time: 266.0, end_time: 267.8
Word: jednooki, start_time: 267.8, end_time: 268.5
Word: nie, start_time: 268.5, end_time: 269.5
Word: widziałeś, start_time: 269.5, end_time: 270.1
Word: więc, start_time: 270.1, end_time: 270.9
Word: czego, start_time: 270.9, end_time: 271.2
Word: uczysz, start_time: 271.2, end_time: 271.7
Word: jak, start_time: 271.7, end_time: 273.1
Word: go, start_time: 273.1, end_time: 273.2
Word: wielmożność, start_time: 273.2, end_time: 273.9
Word: człowiek, start_time: 273.9, end_time: 274.6
Word: uczony, start_time: 274.6, end_time: 275.0
Word: rozumiem, start_time: 275.0, end_time: 276.0
Word: kiedy, start_time: 276.0, end_time: 276.5
Word: kto, start_time: 276.5, end_time: 276.8
Word: kłamie, start_time: 276.8, end_time: 277.2
Word: a, start_time: 277.2, end_time: 277.3
Word: kiedy, start_time: 277.3, end_time: 278.0
Word: dyktować, start_time: 278.0, end_time: 278.5
Word: bez, start_time: 278.5, end_time: 278.7
Word: sumienia, start_time: 278.7, end_time: 279.1
Word: Jak, start_time: 279.1, end_time: 279.6
Word: przed, start_time: 279.6, end_time: 280.1
Word: Panem, start_time: 280.1, end_time: 280.4
Word: Bogiem, start_time: 280.4, end_time: 280.6
Word: a, start_time: 280.6, end_time: 281.0
Word: jeżeli, start_time: 281.0, end_time: 282.1
Word: kłamiesz, start_time: 282.1, end_time: 282.5
Word: to, start_time: 282.5, end_time: 283.0
Word: niech, start_time: 283.0, end_time: 283.2
Word: sędzia, start_time: 283.2, end_time: 283.6
Word: pokoju, start_time: 283.6, end_time: 283.9
Word: rozstrzygnie, start_time: 283.9, end_time: 285.0
Word: u, start_time: 285.0, end_time: 285.1
Word: niego, start_time: 285.1, end_time: 286.1
Word: w, start_time: 286.1, end_time: 286.2
Word: sprawie, start_time: 286.2, end_time: 286.8
Word: jest, start_time: 286.8, end_time: 287.0
Word: napisane, start_time: 287.0, end_time: 287.7
Word: teraz, start_time: 287.7, end_time: 288.8
Word: wszyscy, start_time: 288.8, end_time: 289.2
Word: są, start_time: 289.2, end_time: 289.5
Word: równi, start_time: 289.5, end_time: 289.7
Word: Ja, start_time: 289.7, end_time: 291.4
Word: też, start_time: 291.4, end_time: 291.9
Word: mam, start_time: 291.9, end_time: 292.2
Word: brata, start_time: 292.2, end_time: 292.7
Word: żandarma, start_time: 292.7, end_time: 293.9
Word: Jeśli, start_time: 293.9, end_time: 294.8
Word: chcecie, start_time: 294.8, end_time: 295.1
Word: wiedzieć, start_time: 295.1, end_time: 295.7
Word: Nie, start_time: 295.7, end_time: 296.5
Word: rozładować, start_time: 296.5, end_time: 297.0
Word: nie, start_time: 297.0, end_time: 298.3
Word: to, start_time: 298.3, end_time: 298.9
Word: nie, start_time: 298.9, end_time: 299.0
Word: generalski, start_time: 299.0, end_time: 299.6
Word: rzekł, start_time: 299.6, end_time: 300.7
Word: poważnie, start_time: 300.7, end_time: 301.2
Word: posterunkowy, start_time: 301.2, end_time: 301.9
Word: u, start_time: 301.9, end_time: 301.9
Word: generała, start_time: 301.9, end_time: 302.9
Word: takich, start_time: 302.9, end_time: 303.3
Word: nie, start_time: 303.3, end_time: 303.4
Word: ma, start_time: 303.4, end_time: 303.6
Word: On, start_time: 303.6, end_time: 304.3
Word: trzyma, start_time: 304.3, end_time: 304.6
Word: tylko, start_time: 304.6, end_time: 304.9
Word: wyszły, start_time: 304.9, end_time: 305.4
Word: wiesz, start_time: 305.4, end_time: 306.8
Word: na, start_time: 306.8, end_time: 306.9
Word: pewno, start_time: 306.9, end_time: 307.0
Transcript:  na pewno w Warszawie możności ja sam też wiem generał ma psy drogie rasowe No to diabli wiedzą co to takiego chodzi sierści a nie wyglądał słowem paskudztwo takiego psa trzymać gdzie by rozum gdyby się trafił taki pies w Petersburgu albo w Moskwie to wiecie co by było
Confidence: 0.9388870000839233
Word: na, start_time: 308.0, end_time: 308.7
Word: pewno, start_time: 308.7, end_time: 309.1
Word: w, start_time: 309.1, end_time: 309.4
Word: Warszawie, start_time: 309.4, end_time: 309.9
Word: możności, start_time: 309.9, end_time: 310.4
Word: ja, start_time: 310.4, end_time: 311.6
Word: sam, start_time: 311.6, end_time: 311.8
Word: też, start_time: 311.8, end_time: 312.1
Word: wiem, start_time: 312.1, end_time: 312.3
Word: generał, start_time: 312.3, end_time: 313.8
Word: ma, start_time: 313.8, end_time: 313.9
Word: psy, start_time: 313.9, end_time: 314.2
Word: drogie, start_time: 314.2, end_time: 314.7
Word: rasowe, start_time: 314.7, end_time: 315.6
Word: No, start_time: 315.6, end_time: 316.4
Word: to, start_time: 316.4, end_time: 316.6
Word: diabli, start_time: 316.6, end_time: 318.0
Word: wiedzą, start_time: 318.0, end_time: 318.1
Word: co, start_time: 318.1, end_time: 318.4
Word: to, start_time: 318.4, end_time: 318.5
Word: takiego, start_time: 318.5, end_time: 318.8
Word: chodzi, start_time: 318.8, end_time: 320.5
Word: sierści, start_time: 320.5, end_time: 320.9
Word: a, start_time: 320.9, end_time: 321.0
Word: nie, start_time: 321.0, end_time: 321.5
Word: wyglądał, start_time: 321.5, end_time: 321.9
Word: słowem, start_time: 321.9, end_time: 322.3
Word: paskudztwo, start_time: 322.3, end_time: 323.6
Word: takiego, start_time: 323.6, end_time: 324.9
Word: psa, start_time: 324.9, end_time: 325.0
Word: trzymać, start_time: 325.0, end_time: 325.5
Word: gdzie, start_time: 325.5, end_time: 326.4
Word: by, start_time: 326.4, end_time: 326.5
Word: rozum, start_time: 326.5, end_time: 326.8
Word: gdyby, start_time: 326.8, end_time: 328.0
Word: się, start_time: 328.0, end_time: 328.1
Word: trafił, start_time: 328.1, end_time: 328.6
Word: taki, start_time: 328.6, end_time: 328.8
Word: pies, start_time: 328.8, end_time: 329.0
Word: w, start_time: 329.0, end_time: 329.1
Word: Petersburgu, start_time: 329.1, end_time: 329.8
Word: albo, start_time: 329.8, end_time: 330.1
Word: w, start_time: 330.1, end_time: 330.2
Word: Moskwie, start_time: 330.2, end_time: 330.6
Word: to, start_time: 330.6, end_time: 331.1
Word: wiecie, start_time: 331.1, end_time: 331.4
Word: co, start_time: 331.4, end_time: 331.6
Word: by, start_time: 331.6, end_time: 331.7
Word: było, start_time: 331.7, end_time: 331.9
Transcript:  to by się nie liczymy z prawem lecz w jednej chwili Skin tych luki nie ucierpiał ś i sprawy tej tak nie zostawiaj trzeba pokazać czas a może i generalski
Confidence: 0.8459834456443787
Word: to, start_time: 333.0, end_time: 333.9
Word: by, start_time: 333.9, end_time: 334.0
Word: się, start_time: 334.0, end_time: 334.2
Word: nie, start_time: 334.2, end_time: 334.3
Word: liczymy, start_time: 334.3, end_time: 334.6
Word: z, start_time: 334.6, end_time: 334.7
Word: prawem, start_time: 334.7, end_time: 335.1
Word: lecz, start_time: 335.1, end_time: 335.3
Word: w, start_time: 335.3, end_time: 335.4
Word: jednej, start_time: 335.4, end_time: 336.0
Word: chwili, start_time: 336.0, end_time: 336.1
Word: Skin, start_time: 336.1, end_time: 336.7
Word: tych, start_time: 336.7, end_time: 338.2
Word: luki, start_time: 338.2, end_time: 338.6
Word: nie, start_time: 338.6, end_time: 338.7
Word: ucierpiał, start_time: 338.7, end_time: 339.3
Word: ś, start_time: 339.3, end_time: 339.5
Word: i, start_time: 339.5, end_time: 339.6
Word: sprawy, start_time: 339.6, end_time: 340.7
Word: tej, start_time: 340.7, end_time: 341.1
Word: tak, start_time: 341.1, end_time: 341.5
Word: nie, start_time: 341.5, end_time: 341.7
Word: zostawiaj, start_time: 341.7, end_time: 342.2
Word: trzeba, start_time: 342.2, end_time: 342.9
Word: pokazać, start_time: 342.9, end_time: 343.4
Word: czas, start_time: 343.4, end_time: 344.8
Word: a, start_time: 344.8, end_time: 344.9
Word: może, start_time: 344.9, end_time: 345.4
Word: i, start_time: 345.4, end_time: 345.6
Word: generalski, start_time: 345.6, end_time: 346.2
Transcript:  rozmyślał głośno posterunkowy na mordzie nienapisane onegdaj widziałem taką psiną niego na podwórku rozumie się że generalski mówi ktoś słuszną i palto nie udyr wiatr skończyć powiał chłodno odprowadzić wodę Rais pytasz czy to nie jego pies powiesz że ja go znalazłem i przesyłam Powiedz też żeby go na ulicę nie wypuszcza może to drugi pies a jeżeli mu każda Świnia będzie papierosem tykać w mordę to nie trudno go zmarnować przyjedziesz to delikatnie stworzenie a ty durniu Opuść rękę nie masz co z twojego głupiego palca Wystawiać na pokaz Sam jesteś sobie winien oto idzie kucharz generała i jego się spotkamy Hej proszę chociaż
Confidence: 0.9444680213928223
Word: rozmyślał, start_time: 347.2, end_time: 347.9
Word: głośno, start_time: 347.9, end_time: 348.2
Word: posterunkowy, start_time: 348.2, end_time: 348.8
Word: na, start_time: 348.8, end_time: 352.2
Word: mordzie, start_time: 352.2, end_time: 352.4
Word: nienapisane, start_time: 352.4, end_time: 353.0
Word: onegdaj, start_time: 353.0, end_time: 354.3
Word: widziałem, start_time: 354.3, end_time: 354.8
Word: taką, start_time: 354.8, end_time: 355.1
Word: psiną, start_time: 355.1, end_time: 355.7
Word: niego, start_time: 355.7, end_time: 356.0
Word: na, start_time: 356.0, end_time: 356.1
Word: podwórku, start_time: 356.1, end_time: 356.2
Word: rozumie, start_time: 356.2, end_time: 358.4
Word: się, start_time: 358.4, end_time: 358.5
Word: że, start_time: 358.5, end_time: 358.7
Word: generalski, start_time: 358.7, end_time: 359.3
Word: mówi, start_time: 359.3, end_time: 360.1
Word: ktoś, start_time: 360.1, end_time: 360.3
Word: słuszną, start_time: 360.3, end_time: 366.0
Word: i, start_time: 366.0, end_time: 366.2
Word: palto, start_time: 366.2, end_time: 366.7
Word: nie, start_time: 366.7, end_time: 367.3
Word: udyr, start_time: 367.3, end_time: 367.4
Word: wiatr, start_time: 367.4, end_time: 369.5
Word: skończyć, start_time: 369.5, end_time: 370.1
Word: powiał, start_time: 370.1, end_time: 370.4
Word: chłodno, start_time: 370.4, end_time: 371.5
Word: odprowadzić, start_time: 371.5, end_time: 373.5
Word: wodę, start_time: 373.5, end_time: 373.6
Word: Rais, start_time: 373.6, end_time: 374.3
Word: pytasz, start_time: 374.3, end_time: 374.7
Word: czy, start_time: 374.7, end_time: 375.0
Word: to, start_time: 375.0, end_time: 375.1
Word: nie, start_time: 375.1, end_time: 375.3
Word: jego, start_time: 375.3, end_time: 375.5
Word: pies, start_time: 375.5, end_time: 375.8
Word: powiesz, start_time: 375.8, end_time: 377.5
Word: że, start_time: 377.5, end_time: 378.1
Word: ja, start_time: 378.1, end_time: 378.2
Word: go, start_time: 378.2, end_time: 378.3
Word: znalazłem, start_time: 378.3, end_time: 378.8
Word: i, start_time: 378.8, end_time: 378.9
Word: przesyłam, start_time: 378.9, end_time: 379.5
Word: Powiedz, start_time: 379.5, end_time: 380.8
Word: też, start_time: 380.8, end_time: 381.2
Word: żeby, start_time: 381.2, end_time: 381.9
Word: go, start_time: 381.9, end_time: 382.0
Word: na, start_time: 382.0, end_time: 382.1
Word: ulicę, start_time: 382.1, end_time: 382.5
Word: nie, start_time: 382.5, end_time: 382.7
Word: wypuszcza, start_time: 382.7, end_time: 383.0
Word: może, start_time: 383.0, end_time: 384.0
Word: to, start_time: 384.0, end_time: 384.2
Word: drugi, start_time: 384.2, end_time: 384.3
Word: pies, start_time: 384.3, end_time: 384.8
Word: a, start_time: 384.8, end_time: 384.9
Word: jeżeli, start_time: 384.9, end_time: 386.2
Word: mu, start_time: 386.2, end_time: 386.3
Word: każda, start_time: 386.3, end_time: 386.6
Word: Świnia, start_time: 386.6, end_time: 387.0
Word: będzie, start_time: 387.0, end_time: 387.2
Word: papierosem, start_time: 387.2, end_time: 387.9
Word: tykać, start_time: 387.9, end_time: 388.2
Word: w, start_time: 388.2, end_time: 388.3
Word: mordę, start_time: 388.3, end_time: 388.7
Word: to, start_time: 388.7, end_time: 388.8
Word: nie, start_time: 388.8, end_time: 388.9
Word: trudno, start_time: 388.9, end_time: 389.2
Word: go, start_time: 389.2, end_time: 389.3
Word: zmarnować, start_time: 389.3, end_time: 389.5
Word: przyjedziesz, start_time: 389.5, end_time: 391.0
Word: to, start_time: 391.0, end_time: 391.5
Word: delikatnie, start_time: 391.5, end_time: 391.9
Word: stworzenie, start_time: 391.9, end_time: 392.4
Word: a, start_time: 392.4, end_time: 392.5
Word: ty, start_time: 392.5, end_time: 393.6
Word: durniu, start_time: 393.6, end_time: 393.9
Word: Opuść, start_time: 393.9, end_time: 394.3
Word: rękę, start_time: 394.3, end_time: 394.6
Word: nie, start_time: 394.6, end_time: 395.8
Word: masz, start_time: 395.8, end_time: 395.9
Word: co, start_time: 395.9, end_time: 396.0
Word: z, start_time: 396.0, end_time: 396.1
Word: twojego, start_time: 396.1, end_time: 396.4
Word: głupiego, start_time: 396.4, end_time: 396.6
Word: palca, start_time: 396.6, end_time: 397.2
Word: Wystawiać, start_time: 397.2, end_time: 397.6
Word: na, start_time: 397.6, end_time: 397.7
Word: pokaz, start_time: 397.7, end_time: 398.0
Word: Sam, start_time: 398.0, end_time: 399.3
Word: jesteś, start_time: 399.3, end_time: 399.7
Word: sobie, start_time: 399.7, end_time: 399.8
Word: winien, start_time: 399.8, end_time: 400.0
Word: oto, start_time: 400.0, end_time: 402.3
Word: idzie, start_time: 402.3, end_time: 402.5
Word: kucharz, start_time: 402.5, end_time: 402.8
Word: generała, start_time: 402.8, end_time: 403.3
Word: i, start_time: 403.3, end_time: 403.4
Word: jego, start_time: 403.4, end_time: 403.4
Word: się, start_time: 403.4, end_time: 403.8
Word: spotkamy, start_time: 403.8, end_time: 404.2
Word: Hej, start_time: 404.2, end_time: 405.2
Word: proszę, start_time: 405.2, end_time: 405.5
Word: chociaż, start_time: 405.5, end_time: 407.0
Transcript:  Spójrz na twarz też wymyślił takich u nas nigdy nie było że może coś pytać mówił oczumiełowa to włóczęga co tu dużo gadać jeżeli powiedziałem że włóczęga to włóczęga zabić i koniec też ciągnie dalej prohor ten należy do brata Generała co do nas przyjechał nie Jest amatorem chartów co innego jego brat czy szprot Generała przyjechał Włodzimierz Iwaniuk Zapytuję oczumiełowa
Confidence: 0.9416468143463135
Word: Spójrz, start_time: 407.1, end_time: 408.4
Word: na, start_time: 408.4, end_time: 408.5
Word: twarz, start_time: 408.5, end_time: 409.2
Word: też, start_time: 409.2, end_time: 411.1
Word: wymyślił, start_time: 411.1, end_time: 411.6
Word: takich, start_time: 411.6, end_time: 412.7
Word: u, start_time: 412.7, end_time: 412.8
Word: nas, start_time: 412.8, end_time: 412.9
Word: nigdy, start_time: 412.9, end_time: 413.1
Word: nie, start_time: 413.1, end_time: 413.3
Word: było, start_time: 413.3, end_time: 413.8
Word: że, start_time: 413.8, end_time: 415.9
Word: może, start_time: 415.9, end_time: 416.4
Word: coś, start_time: 416.4, end_time: 416.5
Word: pytać, start_time: 416.5, end_time: 417.0
Word: mówił, start_time: 417.0, end_time: 418.0
Word: oczumiełowa, start_time: 418.0, end_time: 418.5
Word: to, start_time: 418.5, end_time: 419.1
Word: włóczęga, start_time: 419.1, end_time: 419.3
Word: co, start_time: 419.3, end_time: 419.7
Word: tu, start_time: 419.7, end_time: 419.9
Word: dużo, start_time: 419.9, end_time: 420.0
Word: gadać, start_time: 420.0, end_time: 420.1
Word: jeżeli, start_time: 420.1, end_time: 421.2
Word: powiedziałem, start_time: 421.2, end_time: 421.5
Word: że, start_time: 421.5, end_time: 421.8
Word: włóczęga, start_time: 421.8, end_time: 422.3
Word: to, start_time: 422.3, end_time: 422.8
Word: włóczęga, start_time: 422.8, end_time: 423.1
Word: zabić, start_time: 423.1, end_time: 424.3
Word: i, start_time: 424.3, end_time: 424.5
Word: koniec, start_time: 424.5, end_time: 425.5
Word: też, start_time: 425.5, end_time: 428.2
Word: ciągnie, start_time: 428.2, end_time: 429.2
Word: dalej, start_time: 429.2, end_time: 429.4
Word: prohor, start_time: 429.4, end_time: 429.9
Word: ten, start_time: 429.9, end_time: 430.8
Word: należy, start_time: 430.8, end_time: 431.2
Word: do, start_time: 431.2, end_time: 431.3
Word: brata, start_time: 431.3, end_time: 431.6
Word: Generała, start_time: 431.6, end_time: 432.1
Word: co, start_time: 432.1, end_time: 432.3
Word: do, start_time: 432.3, end_time: 432.4
Word: nas, start_time: 432.4, end_time: 432.6
Word: przyjechał, start_time: 432.6, end_time: 433.0
Word: nie, start_time: 433.0, end_time: 434.4
Word: Jest, start_time: 434.4, end_time: 434.6
Word: amatorem, start_time: 434.6, end_time: 434.9
Word: chartów, start_time: 434.9, end_time: 435.5
Word: co, start_time: 435.5, end_time: 436.5
Word: innego, start_time: 436.5, end_time: 436.8
Word: jego, start_time: 436.8, end_time: 437.0
Word: brat, start_time: 437.0, end_time: 437.4
Word: czy, start_time: 437.4, end_time: 439.2
Word: szprot, start_time: 439.2, end_time: 439.6
Word: Generała, start_time: 439.6, end_time: 440.0
Word: przyjechał, start_time: 440.0, end_time: 440.4
Word: Włodzimierz, start_time: 440.4, end_time: 441.8
Word: Iwaniuk, start_time: 441.8, end_time: 442.0
Word: Zapytuję, start_time: 442.0, end_time: 443.6
Word: oczumiełowa, start_time: 443.6, end_time: 444.1
Transcript:  całą jego twarz opromienia słodki uśmiech masz tobie a ja nic nie wiedziałem przyjechał w gościnę w gościnę Ach mój Boże stęsknił się za bratem a ja nic nie wiedziałem A więc to jego piesek Bardzo mnie cieszy weź go piasek niczego rezolutny taki sam tego trawa za palec hahaha no no czemu Drżysz złości się szelma delikacik Prochowa psa i odchodzi z nim do składu tłum śmieję się z kim jeszcze się do ciebie dobiorę grozi mu oczumiełowa winą Krzysiek płaszcz na nowo rozpoczyna wędrówkę porządku
Confidence: 0.9466629028320312
Word: całą, start_time: 445.2, end_time: 445.9
Word: jego, start_time: 445.9, end_time: 446.1
Word: twarz, start_time: 446.1, end_time: 446.4
Word: opromienia, start_time: 446.4, end_time: 446.8
Word: słodki, start_time: 446.8, end_time: 447.4
Word: uśmiech, start_time: 447.4, end_time: 447.5
Word: masz, start_time: 447.5, end_time: 448.7
Word: tobie, start_time: 448.7, end_time: 449.1
Word: a, start_time: 449.1, end_time: 449.2
Word: ja, start_time: 449.2, end_time: 450.0
Word: nic, start_time: 450.0, end_time: 450.2
Word: nie, start_time: 450.2, end_time: 450.3
Word: wiedziałem, start_time: 450.3, end_time: 450.7
Word: przyjechał, start_time: 450.7, end_time: 451.6
Word: w, start_time: 451.6, end_time: 451.7
Word: gościnę, start_time: 451.7, end_time: 452.2
Word: w, start_time: 452.2, end_time: 452.3
Word: gościnę, start_time: 452.3, end_time: 453.7
Word: Ach, start_time: 453.7, end_time: 455.2
Word: mój, start_time: 455.2, end_time: 455.5
Word: Boże, start_time: 455.5, end_time: 455.8
Word: stęsknił, start_time: 455.8, end_time: 457.3
Word: się, start_time: 457.3, end_time: 457.4
Word: za, start_time: 457.4, end_time: 457.5
Word: bratem, start_time: 457.5, end_time: 457.9
Word: a, start_time: 457.9, end_time: 458.1
Word: ja, start_time: 458.1, end_time: 458.9
Word: nic, start_time: 458.9, end_time: 459.1
Word: nie, start_time: 459.1, end_time: 459.2
Word: wiedziałem, start_time: 459.2, end_time: 459.7
Word: A, start_time: 459.7, end_time: 459.8
Word: więc, start_time: 459.8, end_time: 460.5
Word: to, start_time: 460.5, end_time: 460.7
Word: jego, start_time: 460.7, end_time: 461.0
Word: piesek, start_time: 461.0, end_time: 461.5
Word: Bardzo, start_time: 461.5, end_time: 462.6
Word: mnie, start_time: 462.6, end_time: 462.9
Word: cieszy, start_time: 462.9, end_time: 463.3
Word: weź, start_time: 463.3, end_time: 464.9
Word: go, start_time: 464.9, end_time: 465.1
Word: piasek, start_time: 465.1, end_time: 465.9
Word: niczego, start_time: 465.9, end_time: 466.5
Word: rezolutny, start_time: 466.5, end_time: 467.4
Word: taki, start_time: 467.4, end_time: 467.8
Word: sam, start_time: 467.8, end_time: 468.6
Word: tego, start_time: 468.6, end_time: 468.8
Word: trawa, start_time: 468.8, end_time: 469.3
Word: za, start_time: 469.3, end_time: 469.5
Word: palec, start_time: 469.5, end_time: 469.8
Word: hahaha, start_time: 469.8, end_time: 470.3
Word: no, start_time: 470.3, end_time: 471.1
Word: no, start_time: 471.1, end_time: 471.8
Word: czemu, start_time: 471.8, end_time: 472.0
Word: Drżysz, start_time: 472.0, end_time: 472.3
Word: złości, start_time: 472.3, end_time: 474.6
Word: się, start_time: 474.6, end_time: 474.7
Word: szelma, start_time: 474.7, end_time: 475.2
Word: delikacik, start_time: 475.2, end_time: 476.3
Word: Prochowa, start_time: 476.3, end_time: 477.9
Word: psa, start_time: 477.9, end_time: 478.3
Word: i, start_time: 478.3, end_time: 478.4
Word: odchodzi, start_time: 478.4, end_time: 479.1
Word: z, start_time: 479.1, end_time: 479.1
Word: nim, start_time: 479.1, end_time: 479.3
Word: do, start_time: 479.3, end_time: 479.4
Word: składu, start_time: 479.4, end_time: 479.7
Word: tłum, start_time: 479.7, end_time: 480.3
Word: śmieję, start_time: 480.3, end_time: 480.7
Word: się, start_time: 480.7, end_time: 480.8
Word: z, start_time: 480.8, end_time: 480.9
Word: kim, start_time: 480.9, end_time: 481.4
Word: jeszcze, start_time: 481.4, end_time: 482.7
Word: się, start_time: 482.7, end_time: 482.8
Word: do, start_time: 482.8, end_time: 483.0
Word: ciebie, start_time: 483.0, end_time: 483.2
Word: dobiorę, start_time: 483.2, end_time: 483.5
Word: grozi, start_time: 483.5, end_time: 484.4
Word: mu, start_time: 484.4, end_time: 484.6
Word: oczumiełowa, start_time: 484.6, end_time: 485.0
Word: winą, start_time: 485.0, end_time: 485.8
Word: Krzysiek, start_time: 485.8, end_time: 486.2
Word: płaszcz, start_time: 486.2, end_time: 486.5
Word: na, start_time: 486.5, end_time: 487.0
Word: nowo, start_time: 487.0, end_time: 487.2
Word: rozpoczyna, start_time: 487.2, end_time: 487.7
Word: wędrówkę, start_time: 487.7, end_time: 488.1
Word: porządku, start_time: 488.1, end_time: 488.5
