Waiting for operation to complete...
Transcript: Anton Czechów w razurze poranek nie ma jeszcze 7:00 a razura Makara kuznicza Bestwina już jest otwarta gospodarz 23-letni młody człowiek nie umyty zatłuszczony ale ubrany pretensjonalnie sprząta swój zakład
Confidence: 0.8544707894325256
Word: Anton, start_time: 0.1, end_time: 0.9
Word: jesteśmy, start_time: 284.0, end_time: 284.4
Word: zadowoleni, start_time: 284.4, end_time: 285.2
Word: Za, start_time: 285.2, end_time: 286.0
Word: tydzień, start_time: 286.0, end_time: 286.6
Word: wesele, start_time: 286.6, end_time: 287.2
Word: przyjdź, start_time: 287.2, end_time: 288.2
Word: Ale, start_time: 288.2, end_time: 289.4
Word: co, start_time: 289.4, end_time: 290.3
Word: to, start_time: 290.3, end_time: 290.4
Word: jest, start_time: 290.4, end_time: 290.5
Word: prościej, start_time: 290.5, end_time: 291.7
Word: iwaneczko, start_time: 291.7, end_time: 292.1
Word: Movie, start_time: 292.1, end_time: 293.4
Word: Maker, start_time: 293.4, end_time: 293.8
Word: kuzmicz, start_time: 293.8, end_time: 294.2
Word: blady, start_time: 294.2, end_time: 294.9
Word: zmieszany, start_time: 294.9, end_time: 295.6
Word: Czyż, start_time: 295.6, end_time: 296.9
Word: to, start_time: 296.9, end_time: 297.0
Word: możemy, start_time: 297.0, end_time: 297.3
Word: to, start_time: 297.3, end_time: 298.4
Word: jest, start_time: 298.4, end_time: 299.3
Word: zupełnie, start_time: 299.3, end_time: 299.7
Word: niemożliwe, start_time: 299.7, end_time: 299.9
Word: przecież, start_time: 299.9, end_time: 301.4
Word: Anna, start_time: 301.4, end_time: 302.3
Word: x, start_time: 302.3, end_time: 302.6
Word: równa, start_time: 302.6, end_time: 302.9
Word: Przecież, start_time: 302.9, end_time: 303.8
Word: ja, start_time: 303.8, end_time: 304.0
Word: przecież, start_time: 304.0, end_time: 305.2
Word: ja, start_time: 305.2, end_time: 305.5
Word: dla, start_time: 305.5, end_time: 305.7
Word: niej, start_time: 305.7, end_time: 305.9
Word: uczucia, start_time: 305.9, end_time: 306.4
Word: żywiołem, start_time: 306.4, end_time: 306.9
Word: Miałem, start_time: 306.9, end_time: 307.8
Word: zamiar, start_time: 307.8, end_time: 308.2
Word: co, start_time: 308.2, end_time: 309.3
Word: to, start_time: 309.3, end_time: 309.4
Word: takiego, start_time: 309.4, end_time: 309.8
Word: zwyczajnie, start_time: 309.8, end_time: 311.4
Word: wzięliśmy, start_time: 311.4, end_time: 312.9
Word: wysłali, start_time: 312.9, end_time: 314.0
Word: porządny, start_time: 314.0, end_time: 315.4
Word: człowiek, start_time: 315.4, end_time: 315.6
Word: na, start_time: 315.6, end_time: 317.2
Word: twarz, start_time: 317.2, end_time: 317.6
Word: Makara, start_time: 317.6, end_time: 318.0
Word: kuznicza, start_time: 318.0, end_time: 318.5
Word: występuje, start_time: 318.5, end_time: 319.2
Word: zimny, start_time: 319.2, end_time: 319.5
Word: pot, start_time: 319.5, end_time: 319.7
Word: kładzie, start_time: 319.7, end_time: 321.2
Word: nożyce, start_time: 321.2, end_time: 321.6
Word: na, start_time: 321.6, end_time: 321.7
Word: stół, start_time: 321.7, end_time: 322.0
Word: i, start_time: 322.0, end_time: 322.1
Word: zaczyna, start_time: 322.1, end_time: 323.0
Word: 3, start_time: 323.0, end_time: 323.3
Word: sobie, start_time: 323.3, end_time: 323.7
Word: pięścią, start_time: 323.7, end_time: 324.1
Word: nas, start_time: 324.1, end_time: 324.3
Transcript:  Miałem zamiar powiada niemożliwe Jestem zakochany i oświadczyny serca zrobiłem co to nie obiecała szanowałem was jak ojca strzygę was zawsze za darmo zawsze mam oddawałem usługi i Kiedy ojciec mój umarł wzięliście sofy i 10 Lublinie oddaliście mi pamiętacie Dlaczego nie mam pamiętać pamiętam ale co ty Maca że jesteś za konkurent uczyć tych konkurent ani pieniędzy ani stanowiska rzemiosł marny Szczecin bogaty Szczecin jest Artur stykiem ma złożonej kaucji 1500 rubli tak bracie
Confidence: 0.9357523322105408
Word: Miałem, start_time: 325.3, end_time: 325.9
Word: zamiar, start_time: 325.9, end_time: 326.3
Word: powiada, start_time: 326.3, end_time: 327.2
Word: niemożliwe, start_time: 327.2, end_time: 328.8
Word: Jestem, start_time: 328.8, end_time: 331.3
Word: zakochany, start_time: 331.3, end_time: 331.9
Word: i, start_time: 331.9, end_time: 332.0
Word: oświadczyny, start_time: 332.0, end_time: 333.0
Word: serca, start_time: 333.0, end_time: 333.3
Word: zrobiłem, start_time: 333.3, end_time: 333.8
Word: co, start_time: 333.8, end_time: 334.7
Word: to, start_time: 334.7, end_time: 334.8
Word: nie, start_time: 334.8, end_time: 335.0
Word: obiecała, start_time: 335.0, end_time: 335.4
Word: szanowałem, start_time: 335.4, end_time: 336.8
Word: was, start_time: 336.8, end_time: 337.0
Word: jak, start_time: 337.0, end_time: 337.2
Word: ojca, start_time: 337.2, end_time: 337.6
Word: strzygę, start_time: 337.6, end_time: 339.0
Word: was, start_time: 339.0, end_time: 339.2
Word: zawsze, start_time: 339.2, end_time: 339.5
Word: za, start_time: 339.5, end_time: 339.7
Word: darmo, start_time: 339.7, end_time: 340.0
Word: zawsze, start_time: 340.0, end_time: 341.6
Word: mam, start_time: 341.6, end_time: 341.8
Word: oddawałem, start_time: 341.8, end_time: 342.3
Word: usługi, start_time: 342.3, end_time: 342.8
Word: i, start_time: 342.8, end_time: 342.9
Word: Kiedy, start_time: 342.9, end_time: 343.4
Word: ojciec, start_time: 343.4, end_time: 343.7
Word: mój, start_time: 343.7, end_time: 344.0
Word: umarł, start_time: 344.0, end_time: 344.4
Word: wzięliście, start_time: 344.4, end_time: 345.3
Word: sofy, start_time: 345.3, end_time: 345.7
Word: i, start_time: 345.7, end_time: 345.7
Word: 10, start_time: 345.7, end_time: 346.1
Word: Lublinie, start_time: 346.1, end_time: 346.7
Word: oddaliście, start_time: 346.7, end_time: 347.2
Word: mi, start_time: 347.2, end_time: 347.4
Word: pamiętacie, start_time: 347.4, end_time: 347.9
Word: Dlaczego, start_time: 347.9, end_time: 349.4
Word: nie, start_time: 349.4, end_time: 349.5
Word: mam, start_time: 349.5, end_time: 349.8
Word: pamiętać, start_time: 349.8, end_time: 350.3
Word: pamiętam, start_time: 350.3, end_time: 352.0
Word: ale, start_time: 352.0, end_time: 352.7
Word: co, start_time: 352.7, end_time: 353.1
Word: ty, start_time: 353.1, end_time: 353.3
Word: Maca, start_time: 353.3, end_time: 353.8
Word: że, start_time: 353.8, end_time: 354.0
Word: jesteś, start_time: 354.0, end_time: 354.3
Word: za, start_time: 354.3, end_time: 354.4
Word: konkurent, start_time: 354.4, end_time: 355.3
Word: uczyć, start_time: 355.3, end_time: 356.4
Word: tych, start_time: 356.4, end_time: 356.6
Word: konkurent, start_time: 356.6, end_time: 357.4
Word: ani, start_time: 357.4, end_time: 358.4
Word: pieniędzy, start_time: 358.4, end_time: 359.0
Word: ani, start_time: 359.0, end_time: 359.4
Word: stanowiska, start_time: 359.4, end_time: 360.5
Word: rzemiosł, start_time: 360.5, end_time: 361.9
Word: marny, start_time: 361.9, end_time: 362.6
Word: Szczecin, start_time: 362.6, end_time: 364.0
Word: bogaty, start_time: 364.0, end_time: 364.4
Word: Szczecin, start_time: 364.4, end_time: 366.5
Word: jest, start_time: 366.5, end_time: 366.7
Word: Artur, start_time: 366.7, end_time: 367.7
Word: stykiem, start_time: 367.7, end_time: 368.3
Word: ma, start_time: 368.3, end_time: 369.7
Word: złożonej, start_time: 369.7, end_time: 370.3
Word: kaucji, start_time: 370.3, end_time: 370.9
Word: 1500, start_time: 370.9, end_time: 372.2
Word: rubli, start_time: 372.2, end_time: 372.4
Word: tak, start_time: 372.4, end_time: 373.8
Word: bracie, start_time: 373.8, end_time: 374.3
Transcript:  gadaj Nie gadaj A rzecz już załatwiona cofnąć nie można na karku poszukaj sobie innej narzeczonej świat się nie kończy na krzyż Czemu ci się zatrzymał kosmiczni czy E100 i nieruchomy potem wyjmuje z kieszeni chusteczkę i zaczyna płakać No czego spokojnego I want Daj spokój płacze jak baba wiesz nożyce na karku z mistrz bierze nożyce przez chwilę patrzę na nie bezmyślnie i opuszcza na stół ręce mi się trzęsą nie mogę mówić Nie mogę teraz sił mi brak żeby człowiek Julia nieszczęśliwa kochaliśmy się daliśmy sobie słowo a jeśli ludzie rozłączy lina bez żadnej litości i gdzie są
Confidence: 0.9256216287612915
Word: gadaj, start_time: 375.0, end_time: 375.9
Word: Nie, start_time: 375.9, end_time: 376.1
Word: gadaj, start_time: 376.1, end_time: 376.2
Word: A, start_time: 376.2, end_time: 376.7
Word: rzecz, start_time: 376.7, end_time: 377.6
Word: już, start_time: 377.6, end_time: 377.9
Word: załatwiona, start_time: 377.9, end_time: 378.7
Word: cofnąć, start_time: 378.7, end_time: 379.8
Word: nie, start_time: 379.8, end_time: 380.1
Word: można, start_time: 380.1, end_time: 380.6
Word: na, start_time: 380.6, end_time: 381.1
Word: karku, start_time: 381.1, end_time: 381.5
Word: poszukaj, start_time: 381.5, end_time: 383.3
Word: sobie, start_time: 383.3, end_time: 383.4
Word: innej, start_time: 383.4, end_time: 383.7
Word: narzeczonej, start_time: 383.7, end_time: 385.5
Word: świat, start_time: 385.5, end_time: 386.4
Word: się, start_time: 386.4, end_time: 386.5
Word: nie, start_time: 386.5, end_time: 386.6
Word: kończy, start_time: 386.6, end_time: 386.7
Word: na, start_time: 386.7, end_time: 388.5
Word: krzyż, start_time: 388.5, end_time: 389.1
Word: Czemu, start_time: 389.1, end_time: 389.3
Word: ci, start_time: 389.3, end_time: 390.5
Word: się, start_time: 390.5, end_time: 390.6
Word: zatrzymał, start_time: 390.6, end_time: 391.3
Word: kosmiczni, start_time: 391.3, end_time: 393.4
Word: czy, start_time: 393.4, end_time: 393.7
Word: E100, start_time: 393.7, end_time: 394.0
Word: i, start_time: 394.0, end_time: 394.2
Word: nieruchomy, start_time: 394.2, end_time: 394.7
Word: potem, start_time: 394.7, end_time: 396.1
Word: wyjmuje, start_time: 396.1, end_time: 396.4
Word: z, start_time: 396.4, end_time: 396.5
Word: kieszeni, start_time: 396.5, end_time: 396.8
Word: chusteczkę, start_time: 396.8, end_time: 397.4
Word: i, start_time: 397.4, end_time: 397.5
Word: zaczyna, start_time: 397.5, end_time: 397.9
Word: płakać, start_time: 397.9, end_time: 398.2
Word: No, start_time: 398.2, end_time: 400.0
Word: czego, start_time: 400.0, end_time: 400.5
Word: spokojnego, start_time: 400.5, end_time: 401.9
Word: I, start_time: 401.9, end_time: 402.0
Word: want, start_time: 402.0, end_time: 402.8
Word: Daj, start_time: 402.8, end_time: 403.9
Word: spokój, start_time: 403.9, end_time: 404.6
Word: płacze, start_time: 404.6, end_time: 405.6
Word: jak, start_time: 405.6, end_time: 405.9
Word: baba, start_time: 405.9, end_time: 406.5
Word: wiesz, start_time: 406.5, end_time: 407.3
Word: nożyce, start_time: 407.3, end_time: 407.8
Word: na, start_time: 407.8, end_time: 409.3
Word: karku, start_time: 409.3, end_time: 409.7
Word: z, start_time: 409.7, end_time: 409.8
Word: mistrz, start_time: 409.8, end_time: 410.1
Word: bierze, start_time: 410.1, end_time: 410.5
Word: nożyce, start_time: 410.5, end_time: 410.9
Word: przez, start_time: 410.9, end_time: 411.8
Word: chwilę, start_time: 411.8, end_time: 412.0
Word: patrzę, start_time: 412.0, end_time: 412.5
Word: na, start_time: 412.5, end_time: 412.5
Word: nie, start_time: 412.5, end_time: 412.7
Word: bezmyślnie, start_time: 412.7, end_time: 412.9
Word: i, start_time: 412.9, end_time: 413.5
Word: opuszcza, start_time: 413.5, end_time: 414.1
Word: na, start_time: 414.1, end_time: 414.2
Word: stół, start_time: 414.2, end_time: 414.4
Word: ręce, start_time: 414.4, end_time: 415.3
Word: mi, start_time: 415.3, end_time: 415.4
Word: się, start_time: 415.4, end_time: 415.5
Word: trzęsą, start_time: 415.5, end_time: 416.0
Word: nie, start_time: 416.0, end_time: 416.1
Word: mogę, start_time: 416.1, end_time: 417.5
Word: mówić, start_time: 417.5, end_time: 418.5
Word: Nie, start_time: 418.5, end_time: 418.5
Word: mogę, start_time: 418.5, end_time: 419.6
Word: teraz, start_time: 419.6, end_time: 419.9
Word: sił, start_time: 419.9, end_time: 421.1
Word: mi, start_time: 421.1, end_time: 421.3
Word: brak, start_time: 421.3, end_time: 421.3
Word: żeby, start_time: 421.3, end_time: 421.6
Word: człowiek, start_time: 421.6, end_time: 424.0
Word: Julia, start_time: 424.0, end_time: 425.2
Word: nieszczęśliwa, start_time: 425.2, end_time: 425.4
Word: kochaliśmy, start_time: 425.4, end_time: 427.7
Word: się, start_time: 427.7, end_time: 427.8
Word: daliśmy, start_time: 427.8, end_time: 429.1
Word: sobie, start_time: 429.1, end_time: 429.3
Word: słowo, start_time: 429.3, end_time: 429.9
Word: a, start_time: 429.9, end_time: 430.0
Word: jeśli, start_time: 430.0, end_time: 430.6
Word: ludzie, start_time: 430.6, end_time: 430.9
Word: rozłączy, start_time: 430.9, end_time: 431.5
Word: lina, start_time: 431.5, end_time: 431.7
Word: bez, start_time: 431.7, end_time: 432.0
Word: żadnej, start_time: 432.0, end_time: 432.4
Word: litości, start_time: 432.4, end_time: 432.6
Word: i, start_time: 432.6, end_time: 433.0
Word: gdzie, start_time: 433.0, end_time: 434.8
Word: są, start_time: 434.8, end_time: 434.9
Transcript:  rośnie Iwoniczu nie mogę na was patrzeć to ja przyjdę jutro na karku jutro dostrzeżesz Dobrze uspokój się o jedną ciebie jutro wcześnie przyjdę połowa głowy oraz taiwan i czarny strzeżona jest do skóry tak że przypomina kajdaniarze nieprzyjemnie jest pozostawać z taką głową ale co robić zawija głowę i szyję w kostkę i wychodzi z rury zostaw czy sam ma karku zniczy siada i cicho płacze
Confidence: 0.9402441382408142
Word: rośnie, start_time: 435.0, end_time: 435.6
Word: Iwoniczu, start_time: 435.6, end_time: 436.2
Word: nie, start_time: 436.2, end_time: 437.1
Word: mogę, start_time: 437.1, end_time: 437.4
Word: na, start_time: 437.4, end_time: 437.5
Word: was, start_time: 437.5, end_time: 437.6
Word: patrzeć, start_time: 437.6, end_time: 438.1
Word: to, start_time: 438.1, end_time: 439.6
Word: ja, start_time: 439.6, end_time: 439.8
Word: przyjdę, start_time: 439.8, end_time: 440.3
Word: jutro, start_time: 440.3, end_time: 440.4
Word: na, start_time: 440.4, end_time: 441.2
Word: karku, start_time: 441.2, end_time: 441.9
Word: jutro, start_time: 441.9, end_time: 443.2
Word: dostrzeżesz, start_time: 443.2, end_time: 444.1
Word: Dobrze, start_time: 444.1, end_time: 445.6
Word: uspokój, start_time: 445.6, end_time: 447.1
Word: się, start_time: 447.1, end_time: 447.4
Word: o, start_time: 447.4, end_time: 447.5
Word: jedną, start_time: 447.5, end_time: 448.4
Word: ciebie, start_time: 448.4, end_time: 448.7
Word: jutro, start_time: 448.7, end_time: 449.2
Word: wcześnie, start_time: 449.2, end_time: 449.9
Word: przyjdę, start_time: 449.9, end_time: 450.5
Word: połowa, start_time: 450.5, end_time: 452.0
Word: głowy, start_time: 452.0, end_time: 452.2
Word: oraz, start_time: 452.2, end_time: 452.7
Word: taiwan, start_time: 452.7, end_time: 453.1
Word: i, start_time: 453.1, end_time: 453.2
Word: czarny, start_time: 453.2, end_time: 453.5
Word: strzeżona, start_time: 453.5, end_time: 454.1
Word: jest, start_time: 454.1, end_time: 454.3
Word: do, start_time: 454.3, end_time: 454.5
Word: skóry, start_time: 454.5, end_time: 454.8
Word: tak, start_time: 454.8, end_time: 455.2
Word: że, start_time: 455.2, end_time: 455.5
Word: przypomina, start_time: 455.5, end_time: 455.7
Word: kajdaniarze, start_time: 455.7, end_time: 456.7
Word: nieprzyjemnie, start_time: 456.7, end_time: 458.4
Word: jest, start_time: 458.4, end_time: 458.6
Word: pozostawać, start_time: 458.6, end_time: 459.3
Word: z, start_time: 459.3, end_time: 459.3
Word: taką, start_time: 459.3, end_time: 459.6
Word: głową, start_time: 459.6, end_time: 459.9
Word: ale, start_time: 459.9, end_time: 460.4
Word: co, start_time: 460.4, end_time: 460.5
Word: robić, start_time: 460.5, end_time: 460.8
Word: zawija, start_time: 460.8, end_time: 462.3
Word: głowę, start_time: 462.3, end_time: 462.7
Word: i, start_time: 462.7, end_time: 462.8
Word: szyję, start_time: 462.8, end_time: 462.9
Word: w, start_time: 462.9, end_time: 463.1
Word: kostkę, start_time: 463.1, end_time: 463.5
Word: i, start_time: 463.5, end_time: 463.7
Word: wychodzi, start_time: 463.7, end_time: 464.3
Word: z, start_time: 464.3, end_time: 464.4
Word: rury, start_time: 464.4, end_time: 464.8
Word: zostaw, start_time: 464.8, end_time: 466.7
Word: czy, start_time: 466.7, end_time: 466.8
Word: sam, start_time: 466.8, end_time: 467.1
Word: ma, start_time: 467.1, end_time: 467.5
Word: karku, start_time: 467.5, end_time: 467.8
Word: zniczy, start_time: 467.8, end_time: 468.2
Word: siada, start_time: 468.2, end_time: 468.5
Word: i, start_time: 468.5, end_time: 468.7
Word: cicho, start_time: 468.7, end_time: 469.0
Word: płacze, start_time: 469.0, end_time: 469.3
Transcript:  następnego dnia bardzo wcześnie przychodzi raz Iwanek Czego pan sobie życzy Zapytuję go ozięble ma karku zniszczysz mnie na karku ból głowy jeszcze zostało proszę pieniędzy z góry darmo nie strzygę teraz Tiffany nie powiedziawszy ani słowa odchodzi jeszcze dotychczas na jednej połowie jego głowy włosy są długie a na drugiej krótkie strzyżenie się za pieniądze uważa za zbytek i czeka aż na ostrzyżony połowie głowy włosy odrosną tak też paradował i na weselu
Confidence: 0.928008496761322
Word: następnego, start_time: 470.4, end_time: 471.3
Word: dnia, start_time: 471.3, end_time: 471.4
Word: bardzo, start_time: 471.4, end_time: 472.1
Word: wcześnie, start_time: 472.1, end_time: 472.5
Word: przychodzi, start_time: 472.5, end_time: 473.7
Word: raz, start_time: 473.7, end_time: 474.1
Word: Iwanek, start_time: 474.1, end_time: 474.7
Word: Czego, start_time: 474.7, end_time: 476.5
Word: pan, start_time: 476.5, end_time: 476.7
Word: sobie, start_time: 476.7, end_time: 476.7
Word: życzy, start_time: 476.7, end_time: 477.2
Word: Zapytuję, start_time: 477.2, end_time: 478.7
Word: go, start_time: 478.7, end_time: 478.8
Word: ozięble, start_time: 478.8, end_time: 479.3
Word: ma, start_time: 479.3, end_time: 479.5
Word: karku, start_time: 479.5, end_time: 479.8
Word: zniszczysz, start_time: 479.8, end_time: 481.7
Word: mnie, start_time: 481.7, end_time: 481.9
Word: na, start_time: 481.9, end_time: 482.3
Word: karku, start_time: 482.3, end_time: 482.6
Word: ból, start_time: 482.6, end_time: 483.6
Word: głowy, start_time: 483.6, end_time: 484.1
Word: jeszcze, start_time: 484.1, end_time: 484.3
Word: zostało, start_time: 484.3, end_time: 485.0
Word: proszę, start_time: 485.0, end_time: 486.4
Word: pieniędzy, start_time: 486.4, end_time: 486.8
Word: z, start_time: 486.8, end_time: 486.9
Word: góry, start_time: 486.9, end_time: 487.2
Word: darmo, start_time: 487.2, end_time: 488.6
Word: nie, start_time: 488.6, end_time: 488.7
Word: strzygę, start_time: 488.7, end_time: 489.1
Word: teraz, start_time: 489.1, end_time: 490.4
Word: Tiffany, start_time: 490.4, end_time: 490.8
Word: nie, start_time: 490.8, end_time: 491.4
Word: powiedziawszy, start_time: 491.4, end_time: 491.9
Word: ani, start_time: 491.9, end_time: 492.3
Word: słowa, start_time: 492.3, end_time: 492.7
Word: odchodzi, start_time: 492.7, end_time: 493.8
Word: jeszcze, start_time: 493.8, end_time: 494.7
Word: dotychczas, start_time: 494.7, end_time: 495.5
Word: na, start_time: 495.5, end_time: 495.7
Word: jednej, start_time: 495.7, end_time: 496.1
Word: połowie, start_time: 496.1, end_time: 496.4
Word: jego, start_time: 496.4, end_time: 496.6
Word: głowy, start_time: 496.6, end_time: 497.0
Word: włosy, start_time: 497.0, end_time: 497.3
Word: są, start_time: 497.3, end_time: 497.5
Word: długie, start_time: 497.5, end_time: 497.7
Word: a, start_time: 497.7, end_time: 498.1
Word: na, start_time: 498.1, end_time: 498.8
Word: drugiej, start_time: 498.8, end_time: 499.2
Word: krótkie, start_time: 499.2, end_time: 499.7
Word: strzyżenie, start_time: 499.7, end_time: 501.9
Word: się, start_time: 501.9, end_time: 502.0
Word: za, start_time: 502.0, end_time: 502.1
Word: pieniądze, start_time: 502.1, end_time: 502.4
Word: uważa, start_time: 502.4, end_time: 503.3
Word: za, start_time: 503.3, end_time: 503.5
Word: zbytek, start_time: 503.5, end_time: 504.0
Word: i, start_time: 504.0, end_time: 504.2
Word: czeka, start_time: 504.2, end_time: 505.0
Word: aż, start_time: 505.0, end_time: 505.3
Word: na, start_time: 505.3, end_time: 505.4
Word: ostrzyżony, start_time: 505.4, end_time: 506.1
Word: połowie, start_time: 506.1, end_time: 506.6
Word: głowy, start_time: 506.6, end_time: 506.6
Word: włosy, start_time: 506.6, end_time: 507.3
Word: odrosną, start_time: 507.3, end_time: 507.9
Word: tak, start_time: 507.9, end_time: 509.3
Word: też, start_time: 509.3, end_time: 509.6
Word: paradował, start_time: 509.6, end_time: 510.4
Word: i, start_time: 510.4, end_time: 510.5
Word: na, start_time: 510.5, end_time: 510.8
Word: weselu, start_time: 510.8, end_time: 511.3
