1	zaprzecza	zapˈʂɛ.t͡ʂa	zaprzeczała	zap.ʂɛˈt͡ʂa.wa
1	zaprowadzi	zaˈprɔ.vaˈd͡ʑ.i	zaprowadzili	za.prɔˈva.d͡ʑiˈlʲ.i
1	zaproszony	za.prɔˈʂɔ.nɨ	zaproszonymi	za.prɔˈʂɔ.nɨˈmʲ.i
1	zaproszony	za.prɔˈʂɔ.nɨ	zaproszonych	za.prɔˈʂɔ.nɨx
1	zaproszono	za.prɔˈʂɔ.nɔ	zapraszał	zaˈpra.ʂaw
1	zaproszenia	za.prɔˈʂɛ.ɲa	zawężania	za.vɛ̃ˈʐa.ɲa
1	zaprosić	zaˈprɔ.ɕit͡ɕ	zdatności	ˈzdat.nɔɕˈt͡ɕ.i
1	zaprosić	zaˈprɔ.ɕit͡ɕ	przeprosić	pʂɛˈprɔ.ɕit͡ɕ
1	zaproponowany	za.prɔ.pɔ.nɔˈva.nɨ	zaproponowanych	za.prɔ.pɔ.nɔˈva.nɨx
1	zaproponował	za.prɔ.pɔˈnɔ.vaw	zaproponowało	za.prɔ.pɔ.nɔˈva.wɔ
1	zaprojektowane	za.prɔ.jɛk.tɔˈva.nɛ	zaprojektowany	za.prɔ.jɛk.tɔˈva.nɨ
1	zaprezentuje	za.prɛ.zɛnˈtu.jɛ	zaprezentuję	za.prɛ.zɛnˈtu.jɛ
1	zaprezentowania	za.prɛ.zɛn.tɔˈva.ɲa	reprezentowania	rɛ.prɛ.zɛn.tɔˈva.ɲa
1	zapraszamy	za.praˈʂa.mɨ	zapraszam	zaˈpra.ʂam
1	zapożyczona	za.pɔ.ʐɨˈt͡ʂɔ.na	zapożyczone	za.pɔ.ʐɨˈt͡ʂɔ.nɛ
1	zapóźnienie	za.puʑˈɲɛ.ɲɛ	zapóźnienia	za.puʑˈɲɛ.ɲa
1	zapoznaniu	za.pɔzˈna.ɲu	zapoznanie	za.pɔzˈna.ɲɛ
1	zapoznaniu	za.pɔzˈna.ɲu	zapoznał	zaˈpɔz.naw
1	zapoznanie	za.pɔzˈna.ɲɛ	zapoznały	za.pɔzˈna.wɨ
1	zapoznała	za.pɔzˈna.wa	zapoznały	za.pɔzˈna.wɨ
1	zapoznała	za.pɔzˈna.wa	zapoznał	zaˈpɔz.naw
1	zapoznaje	za.pɔzˈna.jɛ	zapoznali	zaˈpɔz.naˈlʲ.i
1	zapoznać	zaˈpɔz.nat͡ɕ	zapozna	zaˈpɔz.na
1	zapowiedzi	zaˈpɔ.vʲɛˈd͡ʑ.i	z opozycji	zɔ.pɔˈzɨt͡s.ji
1	zapowiadał	za.pɔˈvʲa.daw	zapowiadały	za.pɔ.vʲaˈda.wɨ
1	zapotrzebowaniu	za.pɔt.ʂɛ.bɔˈva.ɲu	zapotrzebowaniem	za.pɔt.ʂɛ.bɔˈva.ɲɛm
1	zapotrzebowanie	za.pɔt.ʂɛ.bɔˈva.ɲɛ	zapotrzebowania	za.pɔt.ʂɛ.bɔˈva.ɲa
1	zapotrzebowanie	za.pɔt.ʂɛ.bɔˈva.ɲɛ	o zapotrzebowaniu	ɔ.za.pɔt.ʂɛ.bɔˈva.ɲu
1	zapomni	ˈza.pɔmˈɲ.i	zapomnij	zaˈpɔm.ɲij
1	zapomniane	za.pɔmˈɲa.nɛ	zapomniany	za.pɔmˈɲa.nɨ
1	zapomniał	zaˈpɔm.ɲaw	zapomniałeś	za.pɔmˈɲa.wɛɕ
1	zapomniał	zaˈpɔm.ɲaw	zapominała	za.pɔ.mʲiˈna.wa
1	zapomniałam	za.pɔmˈɲa.wam	zapominałem	za.pɔ.mʲiˈna.wɛm
1	zapomina	za.pɔˈmʲi.na	zapominała	za.pɔ.mʲiˈna.wa
1	zapoczątkowana	za.pɔ.t͡ʂɔn.tkɔˈva.na	zapoczątkowano	za.pɔ.t͡ʂɔn.tkɔˈva.nɔ
1	zapoczątkowana	za.pɔ.t͡ʂɔn.tkɔˈva.na	zapoczątkowane	za.pɔ.t͡ʂɔn.tkɔˈva.nɛ
1	zapobiega	za.pɔˈbʲɛ.ɡa	zapobiegać	za.pɔˈbʲɛ.ɡat͡ɕ
1	zapobiegające	za.pɔ.bʲɛ.ɡaˈjɔn.t͡sɛ	zapobiegająca	za.pɔ.bʲɛ.ɡaˈjɔn.t͡sa
1	zapłaty	zaˈpwa.tɨ	z opłaty	zɔˈpwa.tɨ
1	zapłaty	zaˈpwa.tɨ	zapłatę	zaˈpwa.tɛ
1	zaplanowano	zap.la.nɔˈva.nɔ	zaplanowaną	zap.la.nɔˈva.nɔ̃
1	zaplanowano	zap.la.nɔˈva.nɔ	zaplanowana	zap.la.nɔˈva.na
1	zaplanowane	zap.la.nɔˈva.nɛ	zaplanowany	zap.la.nɔˈva.nɨ
1	zaplanowały	zap.la.nɔˈva.wɨ	zaplanował	zap.laˈnɔ.vaw
1	zapłać	ˈza.pwat͡ɕ	zapłaci	ˈza.pwaˈt͡ɕ.i
1	zapłacił	zaˈpwa.t͡ɕiw	zapłaciło	za.pwaˈt͡ɕi.wɔ
1	zapłacił	zaˈpwa.t͡ɕiw	zapłaciła	za.pwaˈt͡ɕi.wa
1	zapłacili	zaˈpwa.t͡ɕiˈlʲ.i	zapłacimy	za.pwaˈt͡ɕi.mɨ
1	zapłacić	zaˈpwa.t͡ɕit͡ɕ	zapłaci	ˈza.pwaˈt͡ɕ.i
1	zapłacą	zaˈpwa.t͡sɔ̃	zapasy	zaˈpa.sɨ
1	zapisy	zaˈpʲi.sɨ	zapisów	zaˈpʲi.suf
1	zapisy	zaˈpʲi.sɨ	przepisy	pʂɛˈpʲi.sɨ
1	zapisu	zaˈpʲi.su	zapisuj	zaˈpʲi.suj
1	zapisu	zaˈpʲi.su	zapisom	zaˈpʲi.sɔm
1	zapisem	zaˈpʲi.sɛm	z napisem	znaˈpʲi.sɛm
1	zapisany	za.pʲiˈsa.nɨ	zapisanej	za.pʲiˈsa.nɛj
1	zapisany	za.pʲiˈsa.nɨ	zapisane	za.pʲiˈsa.nɛ
1	zapisanych	za.pʲiˈsa.nɨx	zapisane	za.pʲiˈsa.nɛ
1	zapisanych	za.pʲiˈsa.nɨx	przepisanych	pʂɛ.pʲiˈsa.nɨx
1	zapisaniu	za.pʲiˈsa.ɲu	zapisanie	za.pʲiˈsa.ɲɛ
1	zapisaniu	za.pʲiˈsa.ɲu	zapisami	zaˈpʲi.saˈmʲ.i
1	zapisaniu	za.pʲiˈsa.ɲu	zapisali	zaˈpʲi.saˈlʲ.i
1	zapisane	za.pʲiˈsa.nɛ	opisane	ɔ.pʲiˈsa.nɛ
1	zapisana	za.pʲiˈsa.na	zapisano	za.pʲiˈsa.nɔ
1	zapisał	zaˈpʲi.saw	zapisałem	za.pʲiˈsa.wɛm
1	zapisał	zaˈpʲi.saw	zapisałam	za.pʲiˈsa.wam
1	zapisać	zaˈpʲi.sat͡ɕ	zapisaliśmy	za.pʲi.saˈlʲiɕ.mɨ
1	zapewni	ˈza.pɛfˈɲ.i	zapewnili	zaˈpɛv.ɲiˈlʲ.i
1	zapewni	ˈza.pɛfˈɲ.i	zapewnień	zaˈpɛv.ɲɛɲ
1	zapewni	ˈza.pɛfˈɲ.i	zapewnić	zaˈpɛv.ɲit͡ɕ
1	zapewniono	za.pɛvˈɲɔ.nɔ	zapewniona	za.pɛvˈɲɔ.na
1	zapewnił	zaˈpɛv.ɲiw	zapewnione	za.pɛvˈɲɔ.nɛ
1	zapewnił	zaˈpɛv.ɲiw	zapewnimy	za.pɛvˈɲi.mɨ
1	zapewnił	zaˈpɛv.ɲiw	zapewnią	zaˈpɛv.ɲɔ̃
1	zapewnienie	za.pɛvˈɲɛ.ɲɛ	zapylenie	za.pɨˈlɛ.ɲɛ
1	zapewnienie	za.pɛvˈɲɛ.ɲɛ	zapewnieniu	za.pɛvˈɲɛ.ɲu
1	zapewnieniem	za.pɛvˈɲɛ.ɲɛm	zapewnienie	za.pɛvˈɲɛ.ɲɛ
1	zapewnienia	za.pɛvˈɲɛ.ɲa	o zapewnieniu	ɔ.za.pɛvˈɲɛ.ɲu
1	zapewnić	zaˈpɛv.ɲit͡ɕ	zapewnienić	za.pɛvˈɲɛ.ɲit͡ɕ
1	zapewnia	zaˈpɛv.ɲa	zapewniać	zaˈpɛv.ɲat͡ɕ
1	zapewnia	zaˈpɛv.ɲa	w zapewnieniu	vza.pɛvˈɲɛ.ɲu
1	zapewniam	zaˈpɛv.ɲam	zapewniał	zaˈpɛv.ɲaw
1	zapewniał	zaˈpɛv.ɲaw	zapewnią	zaˈpɛv.ɲɔ̃
1	zapewniają	za.pɛvˈɲa.jɔ̃	zapewnia	zaˈpɛv.ɲa
1	zapewniając	za.pɛvˈɲa.jɔnt͡s	zapylających	za.pɨ.laˈjɔn.t͡sɨx
1	zapewniający	za.pɛv.ɲaˈjɔn.t͡sɨ	zapewniające	za.pɛv.ɲaˈjɔn.t͡sɛ
1	zapewne	zaˈpɛv.nɛ	zapewnione	za.pɛvˈɲɔ.nɛ
1	zapasy	zaˈpa.sɨ	zapasach	zaˈpa.sax
1	zaparkowanego	za.par.kɔ.vaˈnɛ.ɡɔ	zaparkowane	za.par.kɔˈva.nɛ
1	zapamięta	za.paˈmʲɛn.ta	zapamiętałem	za.pa.mʲɛnˈta.wɛm
1	zapamiętanie	za.pa.mʲɛnˈta.ɲɛ	zapamiętali	za.paˈmʲɛn.taˈlʲ.i
1	zapał	ˈza.paw	zapobiec	zaˈpɔ.bʲɛt͡s
1	zapał	ˈza.paw	zapału	zaˈpa.wu
1	zapalając	za.paˈla.jɔnt͡s	zapalam	zaˈpa.lam
1	zapadnie	zaˈpa.dɲɛ	zapadły	zaˈpa.dwɨ
1	zapadł	ˈza.padw	zapadnie	zaˈpa.dɲɛ
1	zapadło	zaˈpa.dwɔ	zapadłą	zaˈpa.dwɔ̃
1	zaowocowało	za.ɔ.vɔ.t͡sɔˈva.wɔ	zaowocował	za.ɔ.vɔˈt͡sɔ.vaw
1	zaopiniowana	za.ɔ.pʲi.ɲɔˈva.na	zaopiniowany	za.ɔ.pʲi.ɲɔˈva.nɨ
1	zaopatrzenie	za.ɔ.patˈʂɛ.ɲɛ	zaopatrzeniu	za.ɔ.patˈʂɛ.ɲu
1	zaoferować	za.ɔ.fɛˈrɔ.vat͡ɕ	zaapelować	za.a.pɛˈlɔ.vat͡ɕ
1	zanurzył	zaˈnu.ʐɨw	zanurzał	zaˈnu.ʐaw
1	zanotował	za.nɔˈtɔ.vaw	zawetował	za.vɛˈtɔ.vaw
1	zaniżane	za.ɲiˈʐa.nɛ	zaniżonej	za.ɲiˈʐɔ.nɛj
1	zanim	ˈza.ɲim	o zabranie	ɔ.zaˈbra.ɲɛ
1	zaniepokojonej	za.ɲɛ.pɔ.kɔˈjɔ.nɛj	zaniepokojonych	za.ɲɛ.pɔ.kɔˈjɔ.nɨx
1	zaniedbywał	za.ɲɛdˈbɨ.vaw	zaniedbał	zaˈɲɛd.baw
1	zaniedbać	zaˈɲɛd.bat͡ɕ	zaniedbań	zaˈɲɛd.baɲ
1	zanieczyszczeń	za.ɲɛˈt͡ʂɨʂ.t͡ʂɛɲ	zanieczyszczenia	za.ɲɛ.t͡ʂɨʂˈt͡ʂɛ.ɲa
1	zanegowania	za.nɛ.ɡɔˈva.ɲa	zameldowania	za.mɛl.dɔˈva.ɲa
1	zamykano	za.mɨˈka.nɔ	zapytałem	za.pɨˈta.wɛm
1	zamykania	za.mɨˈka.ɲa	zachęcania	za.xɛnˈt͡sa.ɲa
1	zamykania	za.mɨˈka.ɲa	domykania	dɔ.mɨˈka.ɲa
1	zamykamy	za.mɨˈka.mɨ	zamykany	za.mɨˈka.nɨ
1	zamykało	za.mɨˈka.wɔ	zamykała	za.mɨˈka.wa
1	zamroził	zaˈmrɔ.ʑiw	zamrozimy	za.mrɔˈʑi.mɨ
1	zamożny	zaˈmɔʐ.nɨ	zamościa	zaˈmɔɕ.t͡ɕa
1	zamówień	zaˈmu.vʲɛɲ	zamówienia	za.muˈvʲɛ.ɲa
1	zamość	ˈza.mɔɕt͡ɕ	w całości	ˈft͡sa.wɔɕˈt͡ɕ.i
1	zamordowany	za.mɔr.dɔˈva.nɨ	zameldowaniu	za.mɛl.dɔˈva.ɲu
1	zamordowanie	za.mɔr.dɔˈva.ɲɛ	zameldowania	za.mɛl.dɔˈva.ɲa
1	zamordować	za.mɔrˈdɔ.vat͡ɕ	zameldować	za.mɛlˈdɔ.vat͡ɕ
1	zamontowanie	za.mɔn.tɔˈva.ɲɛ	zaargumentowania	za.ar.ɡu.mɛn.tɔˈva.ɲa
1	zamocowania	za.mɔ.t͡sɔˈva.ɲa	zaawansowania	za.a.van.sɔˈva.ɲa
1	zamknięty	zamˈkɲɛn.tɨ	zamknięte	zamˈkɲɛn.tɛ
1	zamknięto	zamˈkɲɛn.tɔ	zamkniętą	zamˈkɲɛn.tɔ̃
1	zamknięto	zamˈkɲɛn.tɔ	zamknięta	zamˈkɲɛn.ta
1	zamknięciu	zamˈkɲɛɲ.t͡ɕu	zaciągnięciu	za.t͡ɕɔŋˈɡɲɛɲ.t͡ɕu
1	zamknęły	zamˈknɛ.wɨ	z ankary	zanˈka.rɨ
1	zamknął	ˈzam.knɔw	zamkną	ˈzam.knɔ̃
1	zamki	zamˈkʲ.i	zamknie	ˈzam.kɲɛ
1	zamiłowaniem	za.mʲi.wɔˈva.ɲɛm	zamiłowanie	za.mʲi.wɔˈva.ɲɛ
1	zamieszkujących	za.mʲɛʂ.kuˈjɔn.t͡sɨx	zamieszkującymi	za.mʲɛʂ.kuˈjɔn.t͡sɨˈmʲ.i
1	zamieszkujących	za.mʲɛʂ.kuˈjɔn.t͡sɨx	zamieszkującego	za.mʲɛʂ.ku.jɔnˈt͡sɛ.ɡɔ
1	zamieszkiwał	za.mʲɛʂˈkʲi.vaw	zamieszkiwało	za.mʲɛʂ.kʲiˈva.wɔ
1	zamieszkiwali	za.mʲɛʂˈkʲi.vaˈlʲ.i	zamieszkiwanie	za.mʲɛʂ.kʲiˈva.ɲɛ
1	zamieszkiwali	za.mʲɛʂˈkʲi.vaˈlʲ.i	zamieszkiwania	za.mʲɛʂ.kʲiˈva.ɲa
1	zamieszkanie	za.mʲɛʂˈka.ɲɛ	zamieszanie	za.mʲɛˈʂa.ɲɛ
1	zamieszkania	za.mʲɛʂˈka.ɲa	zamieszkiwania	za.mʲɛʂ.kʲiˈva.ɲa
1	zamieszkał	zaˈmʲɛʂ.kaw	zamieszkałym	za.mʲɛʂˈka.wɨm
1	zamieszkał	zaˈmʲɛʂ.kaw	zamieszkałych	za.mʲɛʂˈka.wɨx
1	zamieszkałym	za.mʲɛʂˈka.wɨm	zamieszkałej	za.mʲɛʂˈka.wɛj
1	zamieszkałych	za.mʲɛʂˈka.wɨx	zamieszkanych	za.mʲɛʂˈka.nɨx
1	zamieszczony	za.mʲɛʂˈt͡ʂɔ.nɨ	zamieszczonych	za.mʲɛʂˈt͡ʂɔ.nɨx
1	zamieszczona	za.mʲɛʂˈt͡ʂɔ.na	zamieszczono	za.mʲɛʂˈt͡ʂɔ.nɔ
1	zamieszczane	za.mʲɛʂˈt͡ʂa.nɛ	zamieszczone	za.mʲɛʂˈt͡ʂɔ.nɛ
1	zamieszczane	za.mʲɛʂˈt͡ʂa.nɛ	zamieszczany	za.mʲɛʂˈt͡ʂa.nɨ
1	zamieszanie	za.mʲɛˈʂa.ɲɛ	zamierzeń	zaˈmʲɛ.ʐɛɲ
1	zamierzonego	za.mʲɛ.ʐɔˈnɛ.ɡɔ	zamierzanego	za.mʲɛ.ʐaˈnɛ.ɡɔ
1	zamierzeń	zaˈmʲɛ.ʐɛɲ	zamierzeniu	za.mʲɛˈʐɛ.ɲu
1	zamierzeń	zaˈmʲɛ.ʐɛɲ	zamierzenie	za.mʲɛˈʐɛ.ɲɛ
1	zamierzam	zaˈmʲɛ.ʐam	zamierza	zaˈmʲɛ.ʐa
1	zamierzał	zaˈmʲɛ.ʐaw	zamieszało	za.mʲɛˈʂa.wɔ
1	zamiennych	zaˈmʲɛn.nɨx	zamienne	zaˈmʲɛn.nɛ
1	zamieni	ˈza.mʲɛˈɲ.i	zamienników	za.mʲɛnˈɲi.kuf
1	zamieni	ˈza.mʲɛˈɲ.i	zamienniki	zaˈmʲɛn.ɲiˈkʲ.i
1	zamieni	ˈza.mʲɛˈɲ.i	zamiennikach	za.mʲɛnˈɲi.kax
1	zamieniony	za.mʲɛˈɲɔ.nɨ	zamieniany	za.mʲɛˈɲa.nɨ
1	zamieniona	za.mʲɛˈɲɔ.na	zamieniono	za.mʲɛˈɲɔ.nɔ
1	zamienił	zaˈmʲɛ.ɲiw	zamienimy	za.mʲɛˈɲi.mɨ
1	zamienił	zaˈmʲɛ.ɲiw	zamieniłem	za.mʲɛˈɲi.wɛm
1	zamienili	zaˈmʲɛ.ɲiˈlʲ.i	zamienniki	zaˈmʲɛn.ɲiˈkʲ.i
1	zamieniając	za.mʲɛˈɲa.jɔnt͡s	zamieniają	za.mʲɛˈɲa.jɔ̃
1	zamiecione	za.mʲɛˈt͡ɕɔ.nɛ	zamieścimy	za.mʲɛɕˈt͡ɕi.mɨ
1	zamiar	ˈza.mʲar	zamiast	ˈza.mʲast
1	zamiaru	zaˈmʲa.ru	zamiar	ˈza.mʲar
1	zamian	ˈza.mʲan	zamiast	ˈza.mʲast
1	zamiany	zaˈmʲa.nɨ	zamianie	zaˈmʲa.ɲɛ
1	zameldował	za.mɛlˈdɔ.vaw	zanegował	za.nɛˈɡɔ.vaw
1	zamek	ˈza.mɛk	zamyka	zaˈmɨ.ka
1	zamawiający	za.ma.vʲaˈjɔn.t͡sɨ	zamawiającym	za.ma.vʲaˈjɔn.t͡sɨm
1	zamarza	zaˈma.ʐa	w zamrażarce	vza.mraˈʐar.t͡sɛ
1	zamartwiamy	za.marˈtfʲa.mɨ	zamawiane	za.maˈvʲa.nɛ
1	zamachów	zaˈma.xuf	załatwić	zaˈwat.fʲit͡ɕ
1	zamachem	zaˈma.xɛm	zauważył	zawˈva.ʐɨw
1	zamachem	zaˈma.xɛm	omawianym	ɔ.maˈvʲa.nɨm
1	żal	ʐal	rząd	ʐɔnt
1	założy	zaˈwɔ.ʐɨ	założenie	za.wɔˈʐɛ.ɲɛ
1	założyć	zaˈwɔ.ʐɨt͡ɕ	założy	zaˈwɔ.ʐɨ
1	założony	za.wɔˈʐɔ.nɨ	złożony	zwɔˈʐɔ.nɨ
1	założony	za.wɔˈʐɔ.nɨ	założonych	za.wɔˈʐɔ.nɨx
1	założonych	za.wɔˈʐɔ.nɨx	założone	za.wɔˈʐɔ.nɛ
1	założonych	za.wɔˈʐɔ.nɨx	nałożonych	na.wɔˈʐɔ.nɨx
1	założną	zaˈwɔʐ.nɔ̃	całością	t͡saˈwɔɕ.t͡ɕɔ̃
1	założeń	zaˈwɔ.ʐɛɲ	w założeniu	vza.wɔˈʐɛ.ɲu
1	założeniu	za.wɔˈʐɛ.ɲu	założeniach	za.wɔˈʐɛ.ɲax
1	założeniu	za.wɔˈʐɛ.ɲu	założeń	zaˈwɔ.ʐɛɲ
1	założenie	za.wɔˈʐɛ.ɲɛ	założymy	za.wɔˈʐɨ.mɨ
1	założenie	za.wɔˈʐɛ.ɲɛ	założeniach	za.wɔˈʐɛ.ɲax
1	założeniem	za.wɔˈʐɛ.ɲɛm	założeniami	za.wɔˈʐɛ.ɲaˈmʲ.i
1	założeniem	za.wɔˈʐɛ.ɲɛm	nałożeniem	na.wɔˈʐɛ.ɲɛm
1	założenia	za.wɔˈʐɛ.ɲa	z założeń	zzaˈwɔ.ʐɛɲ
1	założenia	za.wɔˈʐɛ.ɲa	złożenia	zwɔˈʐɛ.ɲa
1	założenia	za.wɔˈʐɛ.ɲa	założenie	za.wɔˈʐɛ.ɲɛ
1	żałoby	ʐaˈwɔ.bɨ	żałobnych	ʐaˈwɔb.nɨx
1	żałobne	ʐaˈwɔb.nɛ	żałobny	ʐaˈwɔb.nɨ
1	zalicza	zaˈlʲi.t͡ʂa	zaliczam	zaˈlʲi.t͡ʂam
1	zaliczano	za.lʲiˈt͡ʂa.nɔ	zaliczamy	za.lʲiˈt͡ʂa.mɨ
1	zaliczania	za.lʲiˈt͡ʂa.ɲa	naliczania	na.lʲiˈt͡ʂa.ɲa
1	zaliczane	za.lʲiˈt͡ʂa.nɛ	zaliczone	za.lʲiˈt͡ʂɔ.nɛ
1	zaliczam	zaˈlʲi.t͡ʂam	zaliczeniu	za.lʲiˈt͡ʂɛ.ɲu
1	zaliczam	zaˈlʲi.t͡ʂam	zaliczamy	za.lʲiˈt͡ʂa.mɨ
1	zależy	zaˈlɛ.ʐɨ	zależą	zaˈlɛ.ʐɔ̃
1	zależność	zaˈlɛʐ.nɔɕt͡ɕ	zależności	zaˈlɛʐ.nɔɕˈt͡ɕ.i
1	zależne	zaˈlɛʐ.nɛ	zależny	zaˈlɛʐ.nɨ
1	zależna	zaˈlɛʐ.na	zależy	zaˈlɛ.ʐɨ
1	zależna	zaˈlɛʐ.na	zależne	zaˈlɛʐ.nɛ
1	zależeć	zaˈlɛ.ʐɛt͡ɕ	w zależności	vzaˈlɛʐ.nɔɕˈt͡ɕ.i
1	zależą	zaˈlɛ.ʐɔ̃	zależał	zaˈlɛ.ʐaw
1	zależało	za.lɛˈʐa.wɔ	znalezioną	zna.lɛˈʑɔ.nɔ̃
1	zależało	za.lɛˈʐa.wɔ	zależała	za.lɛˈʐa.wa
1	zalewski	ˈza.lɛfsˈkʲ.i	zaleski	ˈza.lɛsˈkʲ.i
1	zalewa	zaˈlɛ.va	zalewasz	zaˈlɛ.vaʂ
1	zalet	ˈza.lɛt	wzory	ˈvzɔ.rɨ
1	zaletę	zaˈlɛ.tɛ	zapewne	zaˈpɛv.nɛ
1	zaletę	zaˈlɛ.tɛ	zamykam	zaˈmɨ.kam
1	zaleta	zaˈlɛ.ta	zalewska	zaˈlɛf.ska
1	zaleta	zaˈlɛ.ta	zalety	zaˈlɛ.tɨ
1	zalesianie	za.lɛˈɕa.ɲɛ	zalesienia	za.lɛˈɕɛ.ɲa
1	z ale	ˈza.lɛ	sale	ˈsa.lɛ
1	zalękniony	za.lɛŋˈkɲɔ.nɨ	zamkniemy	zamˈkɲɛ.mɨ
1	zaledwie	zaˈlɛd.vʲɛ	z rady	ˈzra.dɨ
1	zalecenie	za.lɛˈt͡sɛ.ɲɛ	zlecenie	zlɛˈt͡sɛ.ɲɛ
1	zalecanych	za.lɛˈt͡sa.nɨx	zaleconych	za.lɛˈt͡sɔ.nɨx
1	załatwi	ˈza.watˈvʲ.i	załatwię	zaˈwat.fʲɛ
1	załatwi	ˈza.watˈvʲ.i	załatwić	zaˈwat.fʲit͡ɕ
1	załatwiwszy	za.watˈfʲif.ʂɨ	załatwiliśmy	za.wat.fʲiˈlʲiɕ.mɨ
1	załatwione	za.watˈfʲɔ.nɛ	załatwiane	za.watˈfʲa.nɛ
1	załatwione	za.watˈfʲɔ.nɛ	załatwiana	za.watˈfʲa.na
1	załatwił	zaˈwat.fʲiw	załatwią	zaˈwat.fʲɔ̃
1	załatwili	zaˈwat.fʲiˈlʲ.i	załatwimy	za.watˈfʲi.mɨ
1	załatwię	zaˈwat.fʲɛ	załatwia	zaˈwat.fʲa
1	załatwienie	za.watˈfʲɛ.ɲɛ	załatwieniu	za.watˈfʲɛ.ɲu
1	załatwią	zaˈwat.fʲɔ̃	załatwia	zaˈwat.fʲa
1	załatwiana	za.watˈfʲa.na	załatwiane	za.watˈfʲa.nɛ
1	zalany	zaˈla.nɨ	zolange	zɔˈlan.ɡɛ
1	zalany	zaˈla.nɨ	zalanych	zaˈla.nɨx
1	zalane	zaˈla.nɛ	zabrane	zaˈbra.nɛ
1	załamuje	za.waˈmu.jɛ	a załamie	a.zaˈwa.mʲɛ
1	załamanie	za.waˈma.ɲɛ	załamania	za.waˈma.ɲa
1	załamania	za.waˈma.ɲa	złamania	zwaˈma.ɲa
1	załamania	za.waˈma.ɲa	załamanie	za.waˈma.ɲɛ
1	załączonych	za.wɔnˈt͡ʂɔ.nɨx	załączonym	za.wɔnˈt͡ʂɔ.nɨm
1	załączamy	za.wɔnˈt͡ʂa.mɨ	załączony	za.wɔnˈt͡ʂɔ.nɨ
1	zakwestionowana	za.kfɛ.sti.ɔ.nɔˈva.na	zakwestionowania	za.kfɛ.sti.ɔ.nɔˈva.ɲa
1	zakwestionowana	za.kfɛ.sti.ɔ.nɔˈva.na	zakwestionowanej	za.kfɛ.sti.ɔ.nɔˈva.nɛj
1	zakwestionowana	za.kfɛ.sti.ɔ.nɔˈva.na	zakwestionował	za.kfɛ.sti.ɔˈnɔ.vaw
1	zakwaterowania	za.kfa.tɛ.rɔˈva.ɲa	zakwaterowanie	za.kfa.tɛ.rɔˈva.ɲɛ
1	zakupu	zaˈku.pu	zakup	ˈza.kup
1	zakupił	zaˈku.pʲiw	zakupiły	za.kuˈpʲi.wɨ
1	zakrytą	zaˈkrɨ.tɔ̃	z artykułem	zar.tɨˈku.wɛm
1	zakryć	ˈza.krɨt͡ɕ	zakresie	zaˈkrɛ.ɕɛ
1	zakryć	ˈza.krɨt͡ɕ	w zakresie	vzaˈkrɛ.ɕɛ
1	zakrętu	zaˈkrɛn.tu	z zakrętów	zzaˈkrɛn.tuf
1	zakrętach	zaˈkrɛn.tax	zachętach	zaˈxɛn.tax
1	zakres	ˈza.krɛs	zapis	ˈza.pʲis
1	zakres	ˈza.krɛs	zakresem	zaˈkrɛ.sɛm
1	zakres	ˈza.krɛs	w zakresie	vzaˈkrɛ.ɕɛ
1	zakresie	zaˈkrɛ.ɕɛ	zakazie	zaˈka.ʑɛ
1	zakotwiczonych	za.kɔt.fʲiˈt͡ʂɔ.nɨx	zakotwiczony	za.kɔt.fʲiˈt͡ʂɔ.nɨ
1	zakon	ˈza.kɔn	z jaką	ˈzja.kɔ̃
1	zakontraktują	za.kɔn.trakˈtu.jɔ̃	zakontraktuje	za.kɔn.trakˈtu.jɛ
1	zakończy	zaˈkɔɲ.t͡ʂɨ	zakończył	zaˈkɔɲ.t͡ʂɨw
1	zakończy	zaˈkɔɲ.t͡ʂɨ	zakończę	zaˈkɔɲ.t͡ʂɛ
1	zakończył	zaˈkɔɲ.t͡ʂɨw	zakończę	zaˈkɔɲ.t͡ʂɛ
1	zakończyć	zaˈkɔɲ.t͡ʂɨt͡ɕ	zakończą	zaˈkɔɲ.t͡ʂɔ̃
1	zakończony	za.kɔɲˈt͡ʂɔ.nɨ	zakończonych	za.kɔɲˈt͡ʂɔ.nɨx
1	zakończony	za.kɔɲˈt͡ʂɔ.nɨ	zakończono	za.kɔɲˈt͡ʂɔ.nɔ
1	zakończono	za.kɔɲˈt͡ʂɔ.nɔ	zakończone	za.kɔɲˈt͡ʂɔ.nɛ
1	zakończono	za.kɔɲˈt͡ʂɔ.nɔ	zakończona	za.kɔɲˈt͡ʂɔ.na
1	zakończą	zaˈkɔɲ.t͡ʂɔ̃	zakończone	za.kɔɲˈt͡ʂɔ.nɛ
1	zakodowany	za.kɔ.dɔˈva.nɨ	zakładowa	za.kwaˈdɔ.va
1	zakochanego	za.kɔ.xaˈnɛ.ɡɔ	zakupionego	za.ku.pʲɔˈnɛ.ɡɔ
1	zakłuć	ˈza.kwut͡ɕ	zakłóci	ˈza.kwuˈt͡ɕ.i
1	zakłóci	ˈza.kwuˈt͡ɕ.i	zakłuć	ˈza.kwut͡ɕ
1	zakłócenia	za.kwuˈt͡sɛ.ɲa	zakłóceniem	za.kwuˈt͡sɛ.ɲɛm
1	zakłócenia	za.kwuˈt͡sɛ.ɲa	zakłóceń	zaˈkwu.t͡sɛɲ
